ts,Tsurf,Csurf,Tc,Cc,jw,W,Tamb,Camb
1122.0,306.12173339815456,2.5485534736852413,303.35562775763293,2.549999997867343,3.445672679689998e-09,0.7400824048886547,310.4634,0.028161
1123.0,306.12739538090165,2.5485521726283205,303.3599084914133,2.549999997841539,3.4499501112060653e-09,0.7400823048106283,310.4692666666666,0.0281665
1124.0,306.13305248152164,2.548550868576351,303.36419183273586,2.5499999978154673,3.454222720054875e-09,0.7400822046083532,310.4751333333333,0.028172
1125.0,306.1387046606089,2.548549561519616,303.3684777899802,2.549999997789126,3.4584904396816215e-09,0.7400821042818052,310.481,0.0281775
1126.0,306.14435235370524,2.54854825157262,303.3727663509291,2.549999997762513,3.4627539319048714e-09,0.7400820038314138,310.48686666666663,0.028183
1127.0,306.14999570450726,2.548546938773532,303.37705751602147,2.5499999977356267,3.4670134116150078e-09,0.740081903257329,310.4927333333333,0.028188500000000002
1128.0,306.15563485671146,2.5485456231605177,303.38135128569644,2.5499999977084644,3.4712690939750074e-09,0.7400818025597019,310.49859999999995,0.028194
1129.0,306.1612699540144,2.5485443047717427,303.38564766039303,2.5499999976810237,3.4755211944211134e-09,0.7400817017386832,310.50446666666664,0.0281995
1130.0,306.16690114011266,2.548542983645371,303.38994664055025,2.549999997653303,3.479769928660148e-09,0.7400816007944232,310.5103333333333,0.028205
1131.0,306.1725285587027,2.548541659819561,303.3942482266072,2.5499999976253,3.484015512671684e-09,0.740081499727073,310.51619999999997,0.0282105
1132.0,306.178152069156,2.548540333257458,303.39855243448085,2.5499999975970113,3.48825772581586e-09,0.7400813985364807,310.52206666666666,0.028216
1133.0,306.18377139137715,2.5485390038854128,303.4028592876804,2.5499999975684338,3.4924961328193587e-09,0.7400812972223458,310.5279333333333,0.0282215
1134.0,306.18938705678084,2.548537671843878,303.4071687655385,2.549999997539566,3.4967315456044365e-09,0.7400811957852319,310.5338,0.028227000000000002
1135.0,306.19499917526133,2.5485363371620915,303.41148087033423,2.5499999975104064,3.5009641287951807e-09,0.7400810942252535,310.5396666666666,0.0282325
1136.0,306.2006078567126,2.5485349998692914,303.41579560434684,2.5499999974809517,3.5051940472229314e-09,0.740080992542525,310.5455333333333,0.028238
1137.0,306.20621321102885,2.548533659994713,303.4201129698555,2.5499999974512004,3.509421465926235e-09,0.7400808907371614,310.55139999999994,0.0282435
1138.0,306.2118153481041,2.54853231756759,303.4244329691393,2.54999999742115,3.5136465501499764e-09,0.7400807888092775,310.55726666666664,0.028249
1139.0,306.2174143778325,2.548530972617155,303.42875560447743,2.5499999973907976,3.517869465346679e-09,0.740080686758988,310.5631333333333,0.028254500000000002
1140.0,306.2230142207482,2.548529627502875,303.43308088077345,2.5499999973601417,3.522096260483498e-09,0.7400805845965568,310.56899999999996,0.02826
1141.0,306.22863887674436,2.5485283272270305,303.43740881675944,2.549999997329178,3.5221075293485613e-09,0.7400804823857301,310.57671666666664,0.028270833333333335
1142.0,306.23429011897895,2.5485270433056026,303.4417394173209,2.549999997297905,3.522162534633341e-09,0.7400803801390247,310.5844333333333,0.028281666666666667
1143.0,306.2399572814941,2.5485257745509973,303.44607268672405,2.5499999972663194,3.522244887309675e-09,0.7400802778791952,310.59214999999995,0.0282925
1144.0,306.24564462646293,2.548524524030843,303.4504086324243,2.549999997234419,3.522361204377061e-09,0.740080175626648,310.5998666666666,0.028303333333333333
1145.0,306.2513427085727,2.548523284225915,303.4547472566759,2.5499999972022014,3.522496892521398e-09,0.7400800733692595,310.6075833333333,0.028314166666666668
1146.0,306.25705063093113,2.548522055452299,303.45908856624715,2.549999997169664,3.5226505896799067e-09,0.7400799711210436,310.6153,0.028325
1147.0,306.2627668287392,2.548520834252055,303.46343256599494,2.5499999971368035,3.522819864087881e-09,0.7400798688677969,310.6230166666667,0.028335833333333334
1148.0,306.26849123972255,2.5485196211781567,303.4677792587095,2.549999997103619,3.5230046382790478e-09,0.7400797666129596,310.6307333333333,0.028346666666666666
1149.0,306.2742206708874,2.5485184127264526,303.4721286648028,2.5499999970701004,3.5231999655670254e-09,0.7400796643487817,310.63845,0.0283575
1150.0,306.27995701059433,2.548517210969206,303.476480772203,2.5499999970362537,3.5234087880829268e-09,0.7400795620798462,310.64616666666666,0.028368333333333336
1151.0,306.28570008835084,2.5485160157336555,303.48083558318024,2.549999997002078,3.523630851910833e-09,0.7400794598058877,310.6538833333333,0.028379166666666667
1152.0,306.2914476480333,2.5485148247346094,303.48519312777347,2.549999996967559,3.5238626621136443e-09,0.7400793575233887,310.66159999999996,0.028390000000000002
1153.0,306.29720091006345,2.5485136392081165,303.48955338973354,2.5499999969327045,3.5241061230088796e-09,0.7400792552342517,310.66931666666665,0.028400833333333333
1154.0,306.30295987444146,2.54851245915411,303.4939163690604,2.5499999968975144,3.5243612437939273e-09,0.7400791529384768,310.6770333333333,0.02841166666666667
1155.0,306.3087232130855,2.5485112831842818,303.49828209171835,2.5499999968619766,3.5246259676819795e-09,0.7400790506345573,310.68474999999995,0.0284225
1156.0,306.31449106221527,2.5485101114409696,303.50265055504434,2.549999996826092,3.524900513919307e-09,0.7400789483226472,310.69246666666663,0.028433333333333335
1157.0,306.3202631783379,2.5485089436696002,303.50702176379866,2.549999996789859,3.525184510965984e-09,0.7400788460024705,310.7001833333333,0.028444166666666666
1158.0,306.3260399612513,2.5485077802227174,303.5113957213024,2.549999996753274,3.5254785878055137e-09,0.7400787436742111,310.7079,0.028455
1159.0,306.33182093275303,2.5485066206191886,303.51577243370184,2.5499999967163345,3.525782007519787e-09,0.7400786413374038,310.7156166666666,0.028465833333333333
1160.0,306.3376057499004,2.5485054645063165,303.52015190670824,2.5499999966790385,3.526094242872149e-09,0.7400785389916834,310.7233333333333,0.028476666666666667
1161.0,306.34339418329955,2.548504311639226,303.5245341456673,2.5499999966413833,3.5264149428205185e-09,0.7400784366367689,310.73105,0.028487500000000002
1162.0,306.3491860035568,2.548503161773043,303.5289191559249,2.5499999966033657,3.526743755878653e-09,0.740078334272379,310.73876666666666,0.028498333333333334
1163.0,306.35498098127835,2.5485020146628994,303.53330694282664,2.5499999965649836,3.5270803301140684e-09,0.7400782318982327,310.7464833333333,0.02850916666666667
1164.0,306.3607795967025,2.5485008707356274,303.53769750992495,2.5499999965262323,3.5274254194870094e-09,0.7400781295143096,310.75419999999997,0.02852
1165.0,306.36658184693596,2.5484997299607484,303.54209086199313,2.549999996487109,3.5277790254549606e-09,0.740078027120412,310.76191666666665,0.028530833333333335
1166.0,306.3723871977734,2.5484985918048757,303.5464870051473,2.5499999964476117,3.5281403206194495e-09,0.7400779247161461,310.76963333333333,0.028541666666666667
1167.0,306.37819550048454,2.548497456099498,303.55088594452934,2.549999996407738,3.528509078070285e-09,0.7400778223012608,310.77734999999996,0.0285525
1168.0,306.38400660633914,2.5484963226761037,303.55528768528114,2.549999996367484,3.5288850706087143e-09,0.7400777198755045,310.78506666666664,0.028563333333333333
1169.0,306.3898203666068,2.5484951913661833,303.5596922325446,2.5499999963268483,3.529268070745481e-09,0.7400776174386258,310.7927833333333,0.028574166666666668
1170.0,306.39563697953935,2.5484940623426438,303.56409958809735,2.5499999962858264,3.529658392821777e-09,0.740077514990506,310.80049999999994,0.028585
1171.0,306.4014568915823,2.5484929360225985,303.5685097513105,2.5499999962444146,3.530056739475118e-09,0.7400774125311221,310.8082166666666,0.028595833333333334
1172.0,306.4072795349031,2.548491811825162,303.57292273138955,2.549999996202611,3.530462228530634e-09,0.7400773100600616,310.8159333333333,0.02860666666666667
1173.0,306.41310482966725,2.5484906896496167,303.57733853280837,2.5499999961604125,3.5308747398602597e-09,0.7400772075771002,310.82365,0.0286175
1174.0,306.4189326960399,2.5484895693952474,303.5817571600409,2.5499999961178164,3.5312941531806445e-09,0.7400771050820116,310.83136666666667,0.028628333333333335
1175.0,306.42476305418654,2.54848845096134,303.58617861756096,2.5499999960748196,3.53172034805439e-09,0.7400770025745715,310.8390833333333,0.028639166666666667
1176.0,306.430595881408,2.5484873343067482,303.59060290813534,2.5499999960314184,3.532153293361717e-09,0.7400769000545854,310.8468,0.028650000000000002
1177.0,306.4364315791747,2.548486219832551,303.59503002185664,2.5499999959876094,3.532593622394761e-09,0.740076797522087,310.85451666666665,0.028660833333333333
1178.0,306.442269785835,2.5484851071442183,303.5994599716194,2.5499999959433906,3.5330407734545957e-09,0.7400766949766996,310.8622333333333,0.028671666666666668
1179.0,306.44811045643377,2.548483996177403,303.60389276085533,2.5499999958987583,3.533494680539989e-09,0.7400765924182174,310.86994999999996,0.0286825
1180.0,306.4539535460163,2.548482886867756,303.6083283929961,2.5499999958537094,3.5339552775639603e-09,0.7400764898464333,310.87766666666664,0.028693333333333335
1181.0,306.45979900962755,2.5484817791509293,303.6127668714734,2.5499999958082413,3.534422498352957e-09,0.7400763872611416,310.8853833333333,0.02870416666666667
1182.0,306.4656468023126,2.548480672962577,303.61720819971896,2.549999995762351,3.534896276647689e-09,0.7400762846621356,310.8931,0.028715
1183.0,306.4714971780936,2.5484795685926196,303.6216523473814,2.549999995716033,3.535377015783794e-09,0.7400761820494909,310.9008166666666,0.028725833333333336
1184.0,306.4773499232212,2.5484784657767,303.62609933696547,2.549999995669285,3.5358643845247283e-09,0.740076079422842,310.9085333333333,0.028736666666666667
1185.0,306.4832049692962,2.5484773644226912,303.6305491745519,2.549999995622105,3.5363582796942515e-09,0.7400759767819607,310.91625,0.028747500000000002
1186.0,306.48906228042256,2.5484762644769807,303.6350018625489,2.549999995574489,3.5368586490927972e-09,0.7400758741266489,310.9239666666666,0.028758333333333334
1187.0,306.4949218207043,2.548475165885958,303.6394574033644,2.5499999955264347,3.5373654404517255e-09,0.740075771456709,310.9316833333333,0.02876916666666667
1188.0,306.5007835542454,2.548474068596014,303.6439157994066,2.5499999954779384,3.537878601434441e-09,0.7400756687719433,310.9394,0.02878
1189.0,306.50664744514984,2.5484729725535358,303.64837705308355,2.5499999954289976,3.538398079634669e-09,0.7400755660721536,310.94711666666666,0.028790833333333335
1190.0,306.51251345752155,2.548471877704915,303.65284116680334,2.549999995379609,3.538923822578177e-09,0.7400754633571428,310.95483333333334,0.02880166666666667
1191.0,306.5183815554646,2.548470783996544,303.65730814297405,2.549999995329769,3.539455777721076e-09,0.7400753606267124,310.96254999999996,0.0288125
1192.0,306.52425170308294,2.5484696913748124,303.6617779840038,2.549999995279475,3.5399938924501744e-09,0.7400752578806653,310.97026666666665,0.028823333333333336
1193.0,306.53012413649026,2.5484686001179115,303.6662506494703,2.54999999522872,3.5405385428691313e-09,0.7400751551190755,310.9779833333333,0.028834166666666668
1194.0,306.53599865337173,2.5484675099692344,303.67072616798595,2.549999995177503,3.5410894142182177e-09,0.7400750523415782,310.98569999999995,0.028845000000000003
1195.0,306.54187522882046,2.548466420888575,303.67520454022826,2.5499999951258214,3.5416464711707867e-09,0.7400749495479877,310.99341666666663,0.028855833333333334
1196.0,306.5477538393665,2.548465332837484,303.6796857666489,2.5499999950736716,3.542209680620503e-09,0.7400748467381176,311.0011333333333,0.02886666666666667
1197.0,306.55363446153996,2.5484642457775113,303.6841698476993,2.5499999950210497,3.5427790094160857e-09,0.7400747439117833,311.00885,0.0288775
1198.0,306.5595170718709,2.548463159670206,303.6886567838309,2.549999994967953,3.543354424362771e-09,0.7400746410687992,311.0165666666666,0.028888333333333335
1199.0,306.5654016468895,2.5484620744771185,303.69314657549523,2.549999994914378,3.543935892220476e-09,0.7400745382089797,311.0242833333333,0.028899166666666667
1200.0,306.57126904739505,2.5484609836488,303.697639216383,2.5499999948603214,3.5444933545526162e-09,0.7400744353028776,311.032,0.02891
1201.0,306.5770927225618,2.54845984496224,303.7021346975634,2.5499999948057783,3.5496322447827744e-09,0.7400743323096993,311.03619999999995,0.028915000000000003
1202.0,306.5828732834457,2.548458689958795,303.7066330181189,2.549999994750746,3.554706251962736e-09,0.7400742292120855,311.0404,0.02892
1203.0,306.58861408569396,2.5484575161836096,303.7111341765135,2.5499999946952205,3.559720551003756e-09,0.740074125978782,311.04459999999995,0.028925000000000003
1204.0,306.5943131509669,2.54845632277003,303.71563816984815,2.5499999946391982,3.5646719708122138e-09,0.7400740225964366,311.04879999999997,0.02893
1205.0,306.599988328579,2.5484551161236038,303.72014499791817,2.549999994582676,3.569588534330409e-09,0.7400739190711176,311.053,0.028935000000000002
1206.0,306.60563867402414,2.548453895358584,303.7246546581234,2.5499999945256495,3.574468715281731e-09,0.7400738153891814,311.05719999999997,0.02894
1207.0,306.6112692238482,2.548452664731295,303.72916714843967,2.5499999944681164,3.5793204331904832e-09,0.7400737115664642,311.0614,0.028945000000000002
1208.0,306.61688357940454,2.5484514252167383,303.7336824667012,2.5499999944100726,3.5841493282654428e-09,0.7400736075970522,311.06559999999996,0.02895
1209.0,306.622479673676,2.5484501765869423,303.7382006092099,2.549999994351514,3.5889521271661283e-09,0.7400735034889041,311.0698,0.028955
1210.0,306.6280624596909,2.5484489210867833,303.7427215740841,2.5499999942924383,3.593736614058013e-09,0.7400733992411412,311.07399999999996,0.02896
1211.0,306.6336318161187,2.548447658656527,303.74724535796065,2.54999999423284,3.5985025791801154e-09,0.7400732948548905,311.0782,0.028965
1212.0,306.6391870105122,2.5484463889115014,303.75177195728276,2.549999994172717,3.6032488479093014e-09,0.7400731903311198,311.0824,0.028970000000000003
1213.0,306.6447304116943,2.5484451131160206,303.7563013694771,2.5499999941120643,3.6079791411818216e-09,0.7400730856716086,311.0866,0.028975
1214.0,306.65026105135803,2.5484438306875052,303.76083359039933,2.549999994050879,3.6126919127864893e-09,0.7400729808749535,311.09079999999994,0.028980000000000002
1215.0,306.6557799502616,2.548442542168999,303.765368617017,2.5499999939891573,3.6173887580469438e-09,0.7400728759424388,311.09499999999997,0.028985
1216.0,306.66128764451196,2.5484412478347673,303.7699064458835,2.5499999939268956,3.6220705081792535e-09,0.7400727708745212,311.0992,0.028990000000000002
1217.0,306.66678436870444,2.548439947803007,303.7744470730048,2.5499999938640894,3.6267375188241247e-09,0.7400726656707928,311.10339999999997,0.028995
1218.0,306.67227066826183,2.5484386423476177,303.77899049508585,2.5499999938007347,3.631390637521961e-09,0.7400725603318997,311.1076,0.029
1219.0,306.67774676413126,2.5484373315888114,303.7835367076695,2.5499999937368285,3.6360301997920923e-09,0.7400724548582059,311.11179999999996,0.029005
1220.0,306.6832130628206,2.548436015732384,303.7880857070753,2.5499999936723667,3.6406568350672516e-09,0.7400723492500247,311.116,0.02901
1221.0,306.6886700552369,2.5484346950230554,303.79263748997636,2.5499999936073454,3.64527130708597e-09,0.7400722435076457,311.12019999999995,0.029015000000000003
1222.0,306.694118153761,2.5484333696693167,303.7971920527168,2.5499999935417605,3.6498742562565216e-09,0.7400721376313801,311.1244,0.02902
1223.0,306.69955777077365,2.548432039879658,303.8017493916409,2.5499999934756086,3.6544663237749407e-09,0.7400720316215397,311.1286,0.029025000000000002
1224.0,306.7049886933819,2.5484307055429554,303.8063095016174,2.5499999934088855,3.659047161205625e-09,0.7400719254785029,311.1328,0.02903
1225.0,306.7104111176737,2.548429366757137,303.81087237848004,2.5499999933415873,3.66361706773303e-09,0.7400718192026043,311.137,0.029035000000000002
1226.0,306.7158256390227,2.548428023824216,303.8154380190049,2.54999999327371,3.668176975752066e-09,0.7400717127941356,311.14119999999997,0.02904
1227.0,306.7212325712279,2.5484266769022748,303.8200064193036,2.5499999932052497,3.672727372378559e-09,0.7400716062534191,311.1454,0.029045
1228.0,306.7266322280883,2.5484253261493937,303.8245775754877,2.549999993136203,3.677268745323503e-09,0.7400714995807764,311.14959999999996,0.02905
1229.0,306.732024370071,2.5484239714323955,303.82915148236924,2.549999993066565,3.681800705047619e-09,0.7400713927763803,311.1538,0.029055
1230.0,306.7374090021793,2.5484226127468217,303.8337281353345,2.549999992996332,3.686323249637191e-09,0.7400712858404689,311.15799999999996,0.029060000000000002
1231.0,306.742786655134,2.548421250364923,303.83830753100466,2.5499999929254997,3.690837211718406e-09,0.7400711787734228,311.1622,0.029065
1232.0,306.7481575453294,2.5484198843934998,303.8428896652625,2.549999992854065,3.695342925804337e-09,0.7400710715755378,311.16639999999995,0.029070000000000002
1233.0,306.7535218891595,2.548418514939349,303.8474745339908,2.549999992782023,3.699840726816153e-09,0.7400709642471095,311.1706,0.029075
1234.0,306.75887959246745,2.5484171419442356,303.8520621323239,2.549999992709369,3.7043304566669875e-09,0.7400708567882192,311.1748,0.02908
