audit_ok,clear_ratio,cleared,complete_proof,completion_kind,error,exit_per_source_s,exit_s,full_clear,index,last_clear_per_source_s,last_clear_s,n_clear_failure,n_clear_success,n_measure,n_rejected,n_sources,n_switch,policy,scenario,seed,split,status,t_clear_s,t_measure_s,t_switch_s,t_travel_s,tail_s,trace_file,travel_m,wall_s,wall_within_1200s
True,0.9375,15,,field,,418.57101776517425,6278.5652664776135,False,19,203.7009853087015,3055.5147796305223,2,15,153,0,16,143,field,hash,2026393043,main,ok,81.0,765.0,143.0,5289.565266477608,3223.050486847091,traces/main_hash_019_2026393043_field.json,26447.82633238804,0.05295991897583008,True
True,1.0,16,True,continuous_cell,,196.50690482039315,3144.1104771262903,True,19,193.42113103688052,3094.7380965900884,5,16,98,0,16,90,joint,hash,2026393043,main,ok,95.0,490.0,90.0,2469.110477126291,49.372380536201945,traces/main_hash_019_2026393043_joint.json,12345.552385631454,0.7097549438476562,True
True,1.0,16,,sweep,,243.2153733029375,3891.445972847,True,19,243.2153733029375,3891.445972847,0,16,111,0,16,109,sweep,hash,2026393043,main,ok,80.0,555.0,109.0,3147.4459728469997,0.0,traces/main_hash_019_2026393043_sweep.json,15737.229864234998,0.05787992477416992,True
True,1.0,16,True,tour,,281.01431222827256,4496.228995652361,True,19,260.1668039857935,4162.668863772696,15,16,117,0,16,110,tour,hash,2026393043,main,ok,125.0,585.0,110.0,3676.228995652361,333.5601318796653,traces/main_hash_019_2026393043_tour.json,18381.144978261804,0.24494171142578125,True
True,1.0,12,True,continuous_cell,,279.73008366675293,3356.7610040010354,True,0,260.94309118368386,3131.3170942042066,0,12,186,0,12,184,adaptive,random,2026091200,main,ok,60.0,930.0,184.0,2182.761004001036,225.44390979682885,traces/main_random_000_2026091200_adaptive.json,10913.805020005178,0.19852423667907715,True
True,1.0,12,,field,,429.7019680132944,5156.423616159533,True,0,299.74359608872516,3596.9231530647016,0,12,190,0,12,184,field,random,2026091200,main,ok,60.0,950.0,184.0,3962.4236161595304,1559.500463094831,traces/main_random_000_2026091200_field.json,19812.118080797653,0.042977094650268555,True
True,1.0,12,True,continuous_cell,,256.01518435634483,3072.182212276138,True,0,230.10066008756885,2761.2079210508264,1,12,136,0,12,129,joint,random,2026091200,main,ok,63.0,680.0,129.0,2200.182212276139,310.97429122531184,traces/main_random_000_2026091200_joint.json,11000.911061380695,0.6287329196929932,True
True,1.0,12,,sweep,,316.13308504062536,3793.5970204875043,True,0,316.13308504062536,3793.5970204875043,0,12,118,0,12,115,sweep,random,2026091200,main,ok,60.0,590.0,115.0,3028.5970204875057,0.0,traces/main_random_000_2026091200_sweep.json,15142.98510243753,0.041083335876464844,True
True,1.0,12,True,tour,,359.6883717136368,4316.260460563642,True,0,359.6883717136368,4316.260460563642,3,12,205,0,12,203,tour,random,2026091200,main,ok,69.0,1025.0,203.0,3019.260460563641,0.0,traces/main_random_000_2026091200_tour.json,15096.302302818205,0.18445396423339844,True
True,1.0,15,True,continuous_cell,,229.27104439370794,3439.065665905619,True,1,206.07767120579487,3091.165068086923,1,15,167,0,15,165,adaptive,random,2026091297,main,ok,78.0,835.0,165.0,2361.065665905619,347.90059781869604,traces/main_random_001_2026091297_adaptive.json,11805.328329528094,0.28173208236694336,True
True,1.0,15,,field,,365.7054486057315,5485.581729085972,True,1,302.5289931619834,4537.934897429751,0,15,158,0,15,144,field,random,2026091297,main,ok,75.0,790.0,144.0,4476.581729085969,947.6468316562214,traces/main_random_001_2026091297_field.json,22382.908645429845,0.03853297233581543,True
True,1.0,15,True,continuous_cell,,211.856006112861,3177.840091692915,True,1,211.856006112861,3177.840091692915,4,15,136,0,15,130,joint,random,2026091297,main,ok,87.0,680.0,130.0,2280.840091692916,0.0,traces/main_random_001_2026091297_joint.json,11404.200458464578,0.46303629875183105,True
True,1.0,15,,sweep,,279.1707397901434,4187.5610968521505,True,1,278.3707397901434,4175.5610968521505,0,15,150,0,15,147,sweep,random,2026091297,main,ok,75.0,750.0,147.0,3215.561096852152,12.0,traces/main_random_001_2026091297_sweep.json,16077.80548426076,0.05733299255371094,True
True,1.0,15,True,tour,,238.78071492303312,3581.710723845497,True,1,238.78071492303312,3581.710723845497,4,15,144,0,15,142,tour,random,2026091297,main,ok,87.0,720.0,142.0,2632.7107238454964,0.0,traces/main_random_001_2026091297_tour.json,13163.553619227481,0.14513111114501953,True
True,1.0,14,True,continuous_cell,,233.75386845115165,3272.554158316123,True,2,230.2666853497909,3223.7335948970726,0,14,142,0,14,135,adaptive,random,2026091394,main,ok,70.0,710.0,135.0,2357.5541583161225,48.82056341905036,traces/main_random_002_2026091394_adaptive.json,11787.770791580613,0.22204327583312988,True
True,1.0,14,,field,,358.04604613572945,5012.644645900213,True,2,259.78823366993964,3637.0352713791553,0,14,162,0,14,154,field,random,2026091394,main,ok,70.0,810.0,154.0,3978.644645900208,1375.6093745210574,traces/main_random_002_2026091394_field.json,19893.22322950104,0.040971994400024414,True
True,1.0,14,True,continuous_cell,,200.8902384788735,2812.463338704229,True,2,200.8902384788735,2812.463338704229,4,14,109,0,14,104,joint,random,2026091394,main,ok,82.0,545.0,104.0,2081.463338704228,0.0,traces/main_random_002_2026091394_joint.json,10407.316693521141,0.7716610431671143,True
True,1.0,14,,sweep,,289.2890908742195,4050.0472722390728,True,2,289.2890908742195,4050.0472722390728,2,14,120,0,14,119,sweep,random,2026091394,main,ok,76.0,600.0,119.0,3255.047272239071,0.0,traces/main_random_002_2026091394_sweep.json,16275.236361195355,0.061627864837646484,True
True,1.0,14,True,tour,,249.44962992000498,3492.2948188800697,True,2,249.44962992000498,3492.2948188800697,4,14,149,0,14,146,tour,random,2026091394,main,ok,82.0,745.0,146.0,2519.29481888007,0.0,traces/main_random_002_2026091394_tour.json,12596.47409440035,0.12555527687072754,True
True,1.0,13,True,continuous_cell,,260.23822713196626,3383.0969527155617,True,3,260.23822713196626,3383.0969527155617,1,13,183,0,13,180,adaptive,random,2026091491,main,ok,68.0,915.0,180.0,2220.0969527155626,0.0,traces/main_random_003_2026091491_adaptive.json,11100.484763577813,0.18535494804382324,True
True,1.0,13,,field,,475.01758037363135,6175.228544857207,True,3,371.6520908772679,4831.4771814044825,0,13,190,0,13,181,field,random,2026091491,main,ok,65.0,950.0,181.0,4979.228544857201,1343.751363452725,traces/main_random_003_2026091491_field.json,24896.142724286005,0.04247403144836426,True
True,1.0,13,True,continuous_cell,,236.46060708779262,3073.987892141304,True,3,236.46060708779262,3073.987892141304,5,13,151,0,13,142,joint,random,2026091491,main,ok,80.0,755.0,142.0,2096.987892141304,0.0,traces/main_random_003_2026091491_joint.json,10484.93946070652,0.41974306106567383,True
True,1.0,13,,sweep,,363.926387233273,4731.043034032548,True,3,363.926387233273,4731.043034032548,0,13,132,0,13,129,sweep,random,2026091491,main,ok,65.0,660.0,129.0,3877.04303403255,0.0,traces/main_random_003_2026091491_sweep.json,19385.21517016275,0.04604482650756836,True
True,1.0,13,False,tour,,387.08237759151416,5032.070908689684,True,3,387.08237759151416,5032.070908689684,9,13,200,0,13,197,tour,random,2026091491,main,ok,92.0,1000.0,197.0,3743.0709086896836,0.0,traces/main_random_003_2026091491_tour.json,18715.35454344842,0.2359452247619629,True
True,1.0,14,True,continuous_cell,,251.68789110772113,3523.630475508096,True,4,251.68789110772113,3523.630475508096,2,14,153,0,14,143,adaptive,random,2026091588,main,ok,76.0,765.0,143.0,2539.6304755080955,0.0,traces/main_random_004_2026091588_adaptive.json,12698.152377540478,0.23618197441101074,True
True,1.0,14,,field,,375.72028157404503,5260.08394203663,True,4,252.8033822280351,3539.2473511924914,2,14,178,0,14,166,field,random,2026091588,main,ok,76.0,890.0,166.0,4128.0839420366265,1720.8365908441388,traces/main_random_004_2026091588_field.json,20640.419710183134,0.03919625282287598,True
True,1.0,14,True,continuous_cell,,220.38288659853396,3085.3604123794753,True,4,217.81145802710537,3049.3604123794753,4,14,129,0,14,119,joint,random,2026091588,main,ok,82.0,645.0,119.0,2239.360412379475,36.0,traces/main_random_004_2026091588_joint.json,11196.802061897373,0.6946423053741455,True
True,1.0,14,,sweep,,335.0826707797127,4691.157390915978,True,4,335.0826707797127,4691.157390915978,0,14,124,0,14,120,sweep,random,2026091588,main,ok,70.0,620.0,120.0,3881.157390915978,0.0,traces/main_random_004_2026091588_sweep.json,19405.78695457989,0.05118894577026367,True
True,1.0,14,True,tour,,303.8060808824799,4253.285132354718,True,4,281.1395920655905,3935.9542889182667,3,14,196,0,14,193,tour,random,2026091588,main,ok,79.0,980.0,193.0,3001.2851323547193,317.3308434364517,traces/main_random_004_2026091588_tour.json,15006.425661773597,0.10598587989807129,True
True,1.0,13,True,continuous_cell,,245.56249634811013,3192.3124525254316,True,5,242.3317271173409,3150.3124525254316,0,13,157,0,13,154,adaptive,random,2026091685,main,ok,65.0,785.0,154.0,2188.3124525254307,42.0,traces/main_random_005_2026091685_adaptive.json,10941.562262627154,0.25982069969177246,True
True,1.0,13,,field,,427.1103733913747,5552.434854087871,True,5,274.5568297646047,3569.2387869398613,0,13,179,0,13,172,field,random,2026091685,main,ok,65.0,895.0,172.0,4420.434854087867,1983.1960671480097,traces/main_random_005_2026091685_field.json,22102.174270439336,0.036611080169677734,True
True,1.0,13,True,continuous_cell,,219.86525425110432,2858.248305264356,True,5,219.86525425110432,2858.248305264356,1,13,108,0,13,103,joint,random,2026091685,main,ok,68.0,540.0,103.0,2147.248305264356,0.0,traces/main_random_005_2026091685_joint.json,10736.24152632178,0.793787956237793,True
True,1.0,13,,sweep,,310.98266604243594,4042.774658551667,True,5,310.98266604243594,4042.774658551667,0,13,101,0,13,99,sweep,random,2026091685,main,ok,65.0,505.0,99.0,3373.7746585516675,0.0,traces/main_random_005_2026091685_sweep.json,16868.873292758337,0.04674196243286133,True
True,1.0,13,False,tour,,321.33556652838604,4177.362364869018,True,5,321.33556652838604,4177.362364869018,9,13,170,0,13,167,tour,random,2026091685,main,ok,92.0,850.0,167.0,3068.362364869016,0.0,traces/main_random_005_2026091685_tour.json,15341.811824345079,0.14707303047180176,True
True,1.0,11,True,continuous_cell,,272.56584906334587,2998.2243396968047,True,6,272.56584906334587,2998.2243396968047,0,11,159,0,11,157,adaptive,random,2026091782,main,ok,55.0,795.0,157.0,1991.2243396968042,0.0,traces/main_random_006_2026091782_adaptive.json,9956.121698484021,0.18780207633972168,True
True,1.0,11,,field,,464.9661123639243,5114.627236003167,True,6,354.16757670443053,3895.8433437487356,0,11,191,0,11,183,field,random,2026091782,main,ok,55.0,955.0,183.0,3921.6272360031617,1218.7838922544315,traces/main_random_006_2026091782_field.json,19608.13618001581,0.038884878158569336,True
True,1.0,11,True,continuous_cell,,248.8043538249726,2736.8478920746984,True,6,220.44167267640688,2424.8583994404758,1,11,127,0,11,124,joint,random,2026091782,main,ok,58.0,635.0,124.0,1919.847892074699,311.98949263422264,traces/main_random_006_2026091782_joint.json,9599.239460373496,0.6212301254272461,True
True,1.0,11,,sweep,,336.9636708997949,3706.600379897744,True,6,336.9636708997949,3706.600379897744,0,11,115,0,11,109,sweep,random,2026091782,main,ok,55.0,575.0,109.0,2967.6003798977445,0.0,traces/main_random_006_2026091782_sweep.json,14838.001899488723,0.03247809410095215,True
True,1.0,11,True,tour,,331.3368734036785,3644.7056074404636,True,6,331.3368734036785,3644.7056074404636,11,11,160,0,11,157,tour,random,2026091782,main,ok,88.0,800.0,157.0,2599.705607440463,0.0,traces/main_random_006_2026091782_tour.json,12998.528037202315,0.18039798736572266,True
True,1.0,12,True,continuous_cell,,265.76205739140477,3189.144688696857,True,7,265.76205739140477,3189.144688696857,0,12,182,0,12,180,adaptive,random,2026091879,main,ok,60.0,910.0,180.0,2039.1446886968558,0.0,traces/main_random_007_2026091879_adaptive.json,10195.72344348428,0.22945308685302734,True
True,1.0,12,,field,,433.03814171261746,5196.457700551409,True,7,285.1149982416162,3421.3799788993947,0,12,181,0,12,177,field,random,2026091879,main,ok,60.0,905.0,177.0,4054.457700551404,1775.0777216520146,traces/main_random_007_2026091879_field.json,20272.28850275702,0.03923392295837402,True
True,1.0,12,True,continuous_cell,,230.56687027253318,2766.8024432703983,True,7,205.41881783464112,2465.0258140156934,2,12,121,0,12,117,joint,random,2026091879,main,ok,66.0,605.0,117.0,1978.8024432703976,301.77662925470486,traces/main_random_007_2026091879_joint.json,9894.012216351988,0.7871129512786865,True
True,1.0,12,,sweep,,321.1316690890548,3853.580029068658,True,7,321.1316690890548,3853.580029068658,0,12,122,0,12,120,sweep,random,2026091879,main,ok,60.0,610.0,120.0,3063.580029068656,0.0,traces/main_random_007_2026091879_sweep.json,15317.900145343281,0.04677724838256836,True
True,1.0,12,True,tour,,320.54550609371086,3846.5460731245303,True,7,276.2709164882774,3315.250997859329,2,12,179,0,12,177,tour,random,2026091879,main,ok,66.0,895.0,177.0,2708.546073124532,531.2950752652014,traces/main_random_007_2026091879_tour.json,13542.73036562266,0.09100008010864258,True
True,1.0,15,True,continuous_cell,,220.1366924886598,3302.050387329897,True,8,207.06467973866458,3105.970196079969,1,15,141,0,15,136,adaptive,random,2026091976,main,ok,78.0,705.0,136.0,2383.0503873298985,196.08019124992825,traces/main_random_008_2026091976_adaptive.json,11915.251936649493,0.2439122200012207,True
True,1.0,15,,field,,387.58672942757414,5813.800941413612,True,8,336.3765137714771,5045.6477065721565,0,15,170,0,15,156,field,random,2026091976,main,ok,75.0,850.0,156.0,4732.800941413609,768.1532348414557,traces/main_random_008_2026091976_field.json,23664.00470706804,0.04414010047912598,True
True,1.0,15,True,continuous_cell,,210.30252379315073,3154.537856897261,True,8,210.30252379315073,3154.537856897261,4,15,120,0,15,113,joint,random,2026091976,main,ok,87.0,600.0,113.0,2354.5378568972615,0.0,traces/main_random_008_2026091976_joint.json,11772.689284486307,0.7509000301361084,True
True,1.0,15,,sweep,,287.8201034979918,4317.301552469877,True,8,287.8201034979918,4317.301552469877,0,15,133,0,15,131,sweep,random,2026091976,main,ok,75.0,665.0,131.0,3446.301552469875,0.0,traces/main_random_008_2026091976_sweep.json,17231.507762349374,0.06266379356384277,True
True,1.0,15,True,tour,,259.103817483435,3886.557262251525,True,8,259.103817483435,3886.557262251525,5,15,163,0,15,161,tour,random,2026091976,main,ok,90.0,815.0,161.0,2820.557262251525,0.0,traces/main_random_008_2026091976_tour.json,14102.786311257625,0.17110300064086914,True
True,1.0,16,True,continuous_cell,,194.61854736083092,3113.8967577732947,True,9,180.4758428009721,2887.6134848155534,3,16,144,0,16,141,adaptive,random,2026092073,main,ok,89.0,720.0,141.0,2163.8967577732956,226.28327295774125,traces/main_random_009_2026092073_adaptive.json,10819.483788866477,0.31635308265686035,True
True,1.0,16,,field,,359.1311420182676,5746.098272292282,True,9,242.50300928800874,3880.04814860814,1,16,165,0,16,157,field,random,2026092073,main,ok,83.0,825.0,157.0,4681.098272292277,1866.050123684142,traces/main_random_009_2026092073_field.json,23405.491361461387,0.045712947845458984,True
True,1.0,16,True,continuous_cell,,167.87889369477952,2686.0622991164723,True,9,162.3671039880047,2597.873663808075,3,16,96,0,16,91,joint,random,2026092073,main,ok,89.0,480.0,91.0,2026.0622991164723,88.18863530839735,traces/main_random_009_2026092073_joint.json,10130.311495582362,1.0208237171173096,True
True,1.0,16,,sweep,,259.4120029616909,4150.592047387055,True,9,259.4120029616909,4150.592047387055,0,16,118,0,16,116,sweep,random,2026092073,main,ok,80.0,590.0,116.0,3364.592047387055,0.0,traces/main_random_009_2026092073_sweep.json,16822.960236935276,0.05108904838562012,True
True,1.0,16,True,tour,,221.64904498076572,3546.3847196922516,True,9,221.64904498076572,3546.3847196922516,10,16,151,0,16,150,tour,random,2026092073,main,ok,110.0,755.0,150.0,2531.384719692251,0.0,traces/main_random_009_2026092073_tour.json,12656.923598461255,0.16428279876708984,True
True,1.0,10,True,continuous_cell,,310.06717181684496,3100.6717181684494,True,10,310.06717181684496,3100.6717181684494,2,10,163,0,10,160,adaptive,random,2026092170,main,ok,56.0,815.0,160.0,2069.6717181684494,0.0,traces/main_random_010_2026092170_adaptive.json,10348.358590842246,0.19666099548339844,True
True,1.0,10,,field,,539.7322904181813,5397.322904181812,True,10,332.78496046522156,3327.8496046522155,0,10,190,0,10,180,field,random,2026092170,main,ok,50.0,950.0,180.0,4217.322904181808,2069.4732995295967,traces/main_random_010_2026092170_field.json,21086.61452090904,0.03500199317932129,True
True,1.0,10,True,continuous_cell,,267.7437088945553,2677.437088945553,True,10,267.7437088945553,2677.437088945553,4,10,142,0,10,137,joint,random,2026092170,main,ok,62.0,710.0,137.0,1768.4370889455536,0.0,traces/main_random_010_2026092170_joint.json,8842.185444727767,0.5310328006744385,True
True,1.0,10,,sweep,,379.0972933956843,3790.972933956843,True,10,379.0972933956843,3790.972933956843,0,10,140,0,10,138,sweep,random,2026092170,main,ok,50.0,700.0,138.0,2902.9729339568435,0.0,traces/main_random_010_2026092170_sweep.json,14514.864669784218,0.04280209541320801,True
True,1.0,10,True,tour,,387.95624637801313,3879.5624637801316,True,10,387.95624637801313,3879.5624637801316,10,10,185,0,10,183,tour,random,2026092170,main,ok,80.0,925.0,183.0,2691.562463780131,0.0,traces/main_random_010_2026092170_tour.json,13457.812318900656,0.10704708099365234,True
True,1.0,15,True,continuous_cell,,219.75629517779862,3296.3444276669793,True,11,216.98181742083761,3254.727261312564,1,15,133,0,15,128,adaptive,random,2026092267,main,ok,78.0,665.0,128.0,2425.3444276669784,41.617166354415076,traces/main_random_011_2026092267_adaptive.json,12126.722138334891,0.23689508438110352,True
True,1.0,15,,field,,366.4373642951906,5496.560464427859,True,11,287.2525017672,4308.787526508,0,15,171,0,15,157,field,random,2026092267,main,ok,75.0,855.0,157.0,4409.560464427856,1187.772937919859,traces/main_random_011_2026092267_field.json,22047.80232213928,0.04229283332824707,True
True,1.0,15,True,continuous_cell,,225.99524603312219,3389.9286904968326,True,11,223.99524603312219,3359.9286904968326,8,15,122,0,15,114,joint,random,2026092267,main,ok,99.0,610.0,114.0,2566.928690496833,30.0,traces/main_random_011_2026092267_joint.json,12834.643452484164,1.0508718490600586,True
True,0.9333333333333333,14,,sweep,,306.3255553526854,4288.557774937595,False,11,306.3255553526854,4288.557774937595,0,14,123,0,15,122,sweep,random,2026092267,main,ok,70.0,615.0,122.0,3481.557774937596,0.0,traces/main_random_011_2026092267_sweep.json,17407.78887468798,0.04630899429321289,True
True,1.0,15,True,tour,,293.104815781521,4396.5722367228145,True,11,293.104815781521,4396.5722367228145,8,15,163,0,15,161,tour,random,2026092267,main,ok,99.0,815.0,161.0,3321.572236722813,0.0,traces/main_random_011_2026092267_tour.json,16607.861183614066,0.17847490310668945,True
True,1.0,12,True,continuous_cell,,265.92245518574214,3191.0694622289056,True,12,234.7431653248706,2816.9179838984473,0,12,173,0,12,170,adaptive,random,2026092364,main,ok,60.0,865.0,170.0,2096.0694622289056,374.1514783304583,traces/main_random_012_2026092364_adaptive.json,10480.34731114453,0.17520380020141602,True
True,1.0,12,,field,,398.1258923557025,4777.51070826843,True,12,304.0339155531101,3648.406986637321,0,12,192,0,12,182,field,random,2026092364,main,ok,60.0,960.0,182.0,3575.5107082684285,1129.1037216311088,traces/main_random_012_2026092364_field.json,17877.553541342142,0.03750300407409668,True
True,1.0,12,True,continuous_cell,,262.42762259115915,3149.13147109391,True,12,258.42762259115915,3101.13147109391,2,12,143,0,12,138,joint,random,2026092364,main,ok,66.0,715.0,138.0,2230.1314710939105,48.0,traces/main_random_012_2026092364_joint.json,11150.657355469551,0.5111501216888428,True
True,1.0,12,,sweep,,351.686693362506,4220.240320350072,True,12,351.686693362506,4220.240320350072,0,12,121,0,12,116,sweep,random,2026092364,main,ok,60.0,605.0,116.0,3439.2403203500717,0.0,traces/main_random_012_2026092364_sweep.json,17196.20160175036,0.03884387016296387,True
True,1.0,12,True,tour,,307.36419493275406,3688.370339193049,True,12,307.36419493275406,3688.370339193049,3,12,166,0,12,164,tour,random,2026092364,main,ok,69.0,830.0,164.0,2625.3703391930494,0.0,traces/main_random_012_2026092364_tour.json,13126.851695965246,0.11607718467712402,True
True,1.0,14,True,continuous_cell,,274.9967318228524,3849.9542455199335,True,13,272.4253032514238,3813.9542455199335,2,14,173,0,14,168,adaptive,random,2026092461,main,ok,76.0,865.0,168.0,2740.954245519935,36.0,traces/main_random_013_2026092461_adaptive.json,13704.771227599675,0.22831106185913086,True
True,1.0,14,,field,,371.0003420288555,5194.004788403978,True,13,289.1820682459939,4048.5489554439146,1,14,179,0,14,170,field,random,2026092461,main,ok,73.0,895.0,170.0,4056.0047884039727,1145.4558329600632,traces/main_random_013_2026092461_field.json,20280.023942019863,0.03719687461853027,True
True,1.0,14,True,continuous_cell,,233.45234592624888,3268.3328429674843,True,13,233.45234592624888,3268.3328429674843,1,14,144,0,14,135,joint,random,2026092461,main,ok,73.0,720.0,135.0,2340.332842967485,0.0,traces/main_random_013_2026092461_joint.json,11701.664214837423,0.38745760917663574,True
True,1.0,14,,sweep,,323.69184202646255,4531.685788370476,True,13,322.8346991693197,4519.685788370476,0,14,138,0,14,133,sweep,random,2026092461,main,ok,70.0,690.0,133.0,3638.685788370475,12.0,traces/main_random_013_2026092461_sweep.json,18193.428941852377,0.043261051177978516,True
True,1.0,14,True,tour,,337.44727443235143,4724.26184205292,True,13,337.44727443235143,4724.26184205292,7,14,206,0,14,205,tour,random,2026092461,main,ok,91.0,1030.0,205.0,3398.2618420529193,0.0,traces/main_random_013_2026092461_tour.json,16991.309210264597,0.2458939552307129,True
True,1.0,10,True,continuous_cell,,338.9853469077479,3389.853469077479,True,14,338.9853469077479,3389.853469077479,2,10,172,0,10,166,adaptive,random,2026092558,main,ok,56.0,860.0,166.0,2307.8534690774786,0.0,traces/main_random_014_2026092558_adaptive.json,11539.267345387394,0.17907285690307617,True
True,1.0,10,,field,,517.7513922157581,5177.513922157581,True,14,376.6111561283233,3766.1115612832327,0,10,195,0,10,185,field,random,2026092558,main,ok,50.0,975.0,185.0,3967.513922157575,1411.4023608743482,traces/main_random_014_2026092558_field.json,19837.569610787876,0.03708982467651367,True
True,1.0,10,True,continuous_cell,,303.0805900839555,3030.805900839555,True,14,303.0805900839555,3030.805900839555,3,10,134,0,10,129,joint,random,2026092558,main,ok,59.0,670.0,129.0,2172.8059008395558,0.0,traces/main_random_014_2026092558_joint.json,10864.029504197779,0.3856809139251709,True
True,1.0,10,,sweep,,370.1888087314402,3701.8880873144017,True,14,370.1888087314402,3701.8880873144017,0,10,122,0,10,119,sweep,random,2026092558,main,ok,50.0,610.0,119.0,2922.8880873144026,0.0,traces/main_random_014_2026092558_sweep.json,14614.440436572013,0.03009772300720215,True
True,1.0,10,True,tour,,348.56790647664764,3485.6790647664766,True,14,348.56790647664764,3485.6790647664766,1,10,154,0,10,153,tour,random,2026092558,main,ok,53.0,770.0,153.0,2509.6790647664766,0.0,traces/main_random_014_2026092558_tour.json,12548.395323832383,0.08429622650146484,True
True,1.0,12,True,continuous_cell,,273.96008643272773,3287.521037192733,True,15,273.96008643272773,3287.521037192733,0,12,151,0,12,148,adaptive,random,2026092655,main,ok,60.0,755.0,148.0,2324.5210371927324,0.0,traces/main_random_015_2026092655_adaptive.json,11622.605185963663,0.19681835174560547,True
True,1.0,12,,field,,457.1226194826033,5485.471433791239,True,15,296.572408070975,3558.8688968516994,4,12,189,0,12,180,field,random,2026092655,main,ok,72.0,945.0,180.0,4288.471433791235,1926.6025369395397,traces/main_random_015_2026092655_field.json,21442.357168956172,0.03681039810180664,True
True,1.0,12,True,continuous_cell,,284.9026180929696,3418.8314171156353,True,15,284.9026180929696,3418.8314171156353,0,12,152,0,12,145,joint,random,2026092655,main,ok,60.0,760.0,145.0,2453.8314171156353,0.0,traces/main_random_015_2026092655_joint.json,12269.157085578177,0.4869539737701416,True
True,0.9166666666666666,11,,sweep,,494.9628712996821,5444.591584296503,False,15,469.97575575986866,5169.733313358555,0,11,155,0,12,152,sweep,random,2026092655,main,ok,55.0,775.0,152.0,4462.591584296503,274.85827093794796,traces/main_random_015_2026092655_sweep.json,22312.957921482517,0.04328799247741699,True
True,1.0,12,True,tour,,345.47299291780604,4145.675915013672,True,15,345.47299291780604,4145.675915013672,7,12,225,0,12,223,tour,random,2026092655,main,ok,81.0,1125.0,223.0,2716.6759150136736,0.0,traces/main_random_015_2026092655_tour.json,13583.379575068368,0.12438678741455078,True
True,1.0,10,True,continuous_cell,,372.73717391760295,3727.371739176029,True,16,372.73717391760295,3727.371739176029,0,10,174,0,10,170,adaptive,random,2026092752,main,ok,50.0,870.0,170.0,2637.3717391760297,0.0,traces/main_random_016_2026092752_adaptive.json,13186.858695880148,0.17083001136779785,True
True,1.0,10,,field,,524.8025511084361,5248.025511084361,True,16,399.8027879338475,3998.0278793384755,0,10,208,0,10,202,field,random,2026092752,main,ok,50.0,1040.0,202.0,3956.0255110843564,1249.9976317458854,traces/main_random_016_2026092752_field.json,19780.127555421783,0.03505682945251465,True
True,1.0,10,True,continuous_cell,,347.00739416400313,3470.073941640031,True,16,328.2497305037642,3282.497305037642,3,10,141,0,10,131,joint,random,2026092752,main,ok,59.0,705.0,131.0,2575.073941640033,187.57663660238904,traces/main_random_016_2026092752_joint.json,12875.369708200164,0.46274900436401367,True
True,1.0,10,,sweep,,444.2628739239165,4442.628739239165,True,16,444.2628739239165,4442.628739239165,0,10,173,0,10,167,sweep,random,2026092752,main,ok,50.0,865.0,167.0,3360.628739239165,0.0,traces/main_random_016_2026092752_sweep.json,16803.143696195824,0.03985285758972168,True
True,1.0,10,True,tour,,396.4429288577057,3964.429288577057,True,16,396.4429288577057,3964.429288577057,8,10,207,0,10,205,tour,random,2026092752,main,ok,74.0,1035.0,205.0,2650.429288577056,0.0,traces/main_random_016_2026092752_tour.json,13252.14644288528,0.0813140869140625,True
True,1.0,15,True,continuous_cell,,223.99740190109097,3359.9610285163644,True,17,223.99740190109097,3359.9610285163644,0,15,147,0,15,145,adaptive,random,2026092849,main,ok,75.0,735.0,145.0,2404.961028516364,0.0,traces/main_random_017_2026092849_adaptive.json,12024.80514258182,0.30280399322509766,True
True,1.0,15,,field,,362.49161023414865,5437.37415351223,True,17,238.58769967880502,3578.815495182075,3,15,163,0,15,148,field,random,2026092849,main,ok,84.0,815.0,148.0,4390.374153512228,1858.5586583301547,traces/main_random_017_2026092849_field.json,21951.87076756114,0.03955888748168945,True
True,1.0,15,True,continuous_cell,,207.42367109044594,3111.355066356689,True,17,205.42367109044594,3081.355066356689,7,15,117,0,15,111,joint,random,2026092849,main,ok,96.0,585.0,111.0,2319.3550663566893,30.0,traces/main_random_017_2026092849_joint.json,11596.775331783447,0.8546321392059326,True
True,1.0,15,,sweep,,295.01150505482076,4425.172575822311,True,17,295.01150505482076,4425.172575822311,0,15,125,0,15,122,sweep,random,2026092849,main,ok,75.0,625.0,122.0,3603.172575822311,0.0,traces/main_random_017_2026092849_sweep.json,18015.862879111555,0.04854106903076172,True
True,1.0,15,True,tour,,277.28109063384017,4159.216359507603,True,17,277.28109063384017,4159.216359507603,7,15,162,0,15,161,tour,random,2026092849,main,ok,96.0,810.0,161.0,3092.2163595076017,0.0,traces/main_random_017_2026092849_tour.json,15461.081797538009,0.13384008407592773,True
True,1.0,13,True,continuous_cell,,274.168579555852,3564.1915342260754,True,18,274.168579555852,3564.1915342260754,3,13,173,0,13,171,adaptive,random,2026092946,main,ok,74.0,865.0,171.0,2454.191534226075,0.0,traces/main_random_018_2026092946_adaptive.json,12270.957671130374,0.26682591438293457,True
True,1.0,13,,field,,452.2318060079005,5879.013478102706,True,18,292.1737316016248,3798.2585108211224,0,13,170,0,13,162,field,random,2026092946,main,ok,65.0,850.0,162.0,4802.013478102703,2080.754967281584,traces/main_random_018_2026092946_field.json,24010.067390513515,0.040718793869018555,True
