x_m,y_m,r_m,phi_deg,E_diam_given_detectable_m,E_diam_mixed_mm,p_detectable,cov_weight,Dmin_m,Dmax_m,E_diam_err_given_detectable_m,E_diam_err_mixed_m,cov_err,n_ok,usable,near_axis_unusable_band
-240.0,-510.0,563.6488,244.7989,181.951374,181.951374,1.0,1.0,16.193481,413.196582,187.627754,187.627754,1.0,300,1,0
-210.0,-510.0,551.5433,247.6199,175.744444,175.744444,1.0,1.0,15.685343,402.768746,177.224078,177.224078,1.0,300,1,0
-180.0,-510.0,540.8327,250.56,169.672431,169.672431,1.0,1.0,15.241745,392.482885,166.998757,166.998757,1.0,300,1,0
-150.0,-510.0,531.6014,253.6105,163.735415,163.735415,1.0,1.0,14.862284,382.338714,170.163251,170.163251,1.0,300,1,0
-120.0,-510.0,523.9275,256.7595,157.933547,157.933547,1.0,1.0,14.546562,372.335965,159.013786,159.013786,1.0,300,1,0
-90.0,-510.0,517.8803,259.992,152.266995,152.266995,1.0,1.0,14.294183,362.474395,149.210816,149.210816,1.0,300,1,0
-60.0,-510.0,513.5173,263.2902,146.735958,146.735958,1.0,1.0,14.104755,352.753781,137.724769,137.724769,1.0,300,1,0
-30.0,-510.0,510.8816,266.6335,141.340668,141.340668,1.0,1.0,13.97789,343.173923,129.006656,129.006656,1.0,300,1,0
0.0,-510.0,510.0,270.0,136.081391,136.081391,1.0,1.0,13.913202,333.734647,132.336544,132.336544,1.0,300,1,0
30.0,-510.0,510.8816,273.3665,130.958428,130.958428,1.0,1.0,13.925631,324.435803,135.257436,135.257436,1.0,300,1,0
60.0,-510.0,513.5173,276.7098,125.97225,125.97225,1.0,1.0,14.012893,315.277268,129.980775,129.980775,1.0,300,1,0
90.0,-510.0,517.8803,280.008,121.123629,121.123629,1.0,1.0,14.161752,306.258951,127.858298,127.858298,1.0,300,1,0
120.0,-510.0,523.9275,283.2405,116.413631,116.413631,1.0,1.0,14.372207,297.380789,114.393652,114.393652,1.0,300,1,0
150.0,-510.0,531.6014,286.3895,111.843597,111.843597,1.0,1.0,14.64426,288.642752,109.545934,109.545934,1.0,300,1,0
180.0,-510.0,540.8327,289.44,107.415131,107.415131,1.0,1.0,14.977909,280.044846,101.993286,101.993286,1.0,300,1,0
210.0,-510.0,551.5433,292.3801,103.130052,103.130052,1.0,1.0,15.373154,271.587114,101.736632,101.736632,1.0,300,1,0
240.0,-510.0,563.6488,295.2011,98.990428,98.990428,1.0,1.0,15.829997,263.269639,102.374005,102.374005,1.0,300,1,0
270.0,-510.0,577.0615,297.8973,94.998511,94.998511,1.0,1.0,16.348436,255.092549,96.30335,96.30335,1.0,300,1,0
300.0,-510.0,591.6925,300.4655,91.156723,91.156723,1.0,1.0,16.928472,247.056015,96.967385,96.967385,1.0,300,1,0
330.0,-510.0,607.4537,302.9052,87.467638,87.467638,1.0,1.0,17.570104,239.160262,83.220887,83.220887,1.0,300,1,0
360.0,-510.0,624.2596,305.2176,83.933969,83.933969,1.0,1.0,18.273333,231.405566,84.499475,84.499475,1.0,300,1,0
390.0,-510.0,642.028,307.4054,80.558553,80.558553,1.0,1.0,19.03816,223.792265,83.578667,83.578667,1.0,300,1,0
420.0,-510.0,660.6815,309.4725,77.344334,77.344334,1.0,1.0,19.864582,216.320758,73.607743,73.607743,1.0,300,1,0
450.0,-510.0,680.147,311.4237,74.2943,74.2943,1.0,1.0,20.752602,208.991514,75.894936,75.894936,1.0,300,1,0
480.0,-510.0,700.3571,313.2643,71.411605,71.411605,1.0,1.0,21.702218,201.80508,71.959562,71.959562,1.0,300,1,0
510.0,-510.0,721.2489,315.0,68.699483,68.699483,1.0,1.0,22.713431,194.762081,71.057207,71.057207,1.0,300,1,0
540.0,-510.0,742.7651,316.6366,66.16121,66.16121,1.0,1.0,23.786241,187.863233,66.622415,66.622415,1.0,300,1,0
570.0,-510.0,764.8529,318.1798,63.800115,63.800115,1.0,1.0,24.920647,181.109352,63.083576,63.083576,1.0,300,1,0
600.0,-510.0,787.4643,319.6355,61.619473,61.619473,1.0,1.0,26.11665,174.501358,61.153411,61.153411,1.0,300,1,0
630.0,-510.0,810.5554,321.009,59.622745,59.622745,1.0,1.0,27.37425,168.040289,58.899422,58.899422,1.0,300,1,0
660.0,-510.0,834.0863,322.3058,57.813413,57.813413,1.0,1.0,28.693447,161.727307,55.988202,55.988202,1.0,300,1,0
690.0,-510.0,858.021,323.5308,56.194925,56.194925,1.0,1.0,29.945939,155.563718,53.842966,53.842966,1.0,300,1,0
720.0,-510.0,882.3265,324.6888,54.770565,54.770565,1.0,1.0,30.79423,149.550974,53.24504,53.24504,1.0,300,1,0
750.0,-510.0,906.973,325.7843,53.543858,53.543858,1.0,1.0,31.654422,143.690697,54.644745,54.644745,1.0,300,1,0
780.0,-510.0,931.9335,326.8215,52.518273,52.518273,1.0,1.0,32.525572,137.984683,51.717707,51.717707,1.0,300,1,0
810.0,-510.0,957.1834,327.8043,51.697082,51.697082,1.0,1.0,33.406823,132.434926,51.423149,51.423149,1.0,300,1,0
840.0,-510.0,982.7004,328.7363,51.083491,51.083491,1.0,1.0,34.297396,127.043625,50.195414,50.195414,1.0,300,1,0
870.0,-510.0,1008.4642,329.6209,50.680969,50.680969,1.0,1.0,35.196584,121.813207,51.021362,51.021362,1.0,300,1,0
900.0,-510.0,1034.4564,330.4612,50.492597,50.492597,1.0,1.0,36.103742,116.746335,50.05446,50.05446,1.0,300,1,0
930.0,-510.0,1060.6602,331.2602,50.521341,50.521341,1.0,1.0,37.018285,111.845923,50.34376,50.34376,1.0,300,1,0
960.0,-510.0,1087.0603,332.0205,50.770542,50.770542,1.0,1.0,37.939679,107.115149,50.48699,50.48699,1.0,300,1,0
990.0,-510.0,1113.6427,332.7447,51.242925,51.242925,1.0,1.0,38.867437,102.557458,51.12158,51.12158,1.0,300,1,0
1020.0,-510.0,1140.3947,333.4349,51.941291,51.941291,1.0,1.0,39.801113,98.176562,51.954246,51.954246,1.0,300,1,0
1050.0,-510.0,1167.3046,334.0935,52.866057,52.866057,1.0,1.0,40.7403,93.976434,53.035897,53.035897,1.0,300,1,0
1080.0,-510.0,1194.3618,334.7223,54.014912,54.014912,1.0,1.0,41.684627,93.936913,54.150949,54.150949,1.0,300,1,0
1110.0,-510.0,1221.5564,335.3231,55.386325,55.386325,1.0,1.0,42.633752,98.32942,55.304551,55.304551,1.0,300,1,0
1140.0,-510.0,1248.8795,335.8978,56.977345,56.977345,1.0,1.0,43.587361,102.458269,56.295218,56.295218,1.0,300,1,0
1170.0,-510.0,1276.3228,336.4477,58.785242,58.785242,1.0,1.0,44.545165,107.086807,58.613951,58.613951,1.0,300,1,0
1200.0,-510.0,1303.8788,336.9745,60.806647,60.806647,1.0,1.0,45.506902,111.431187,60.931678,60.931678,1.0,300,1,0
1230.0,-510.0,1331.5405,337.4794,63.037639,63.037639,1.0,1.0,46.472325,116.295764,63.25991,63.25991,1.0,300,1,0
1260.0,-510.0,1359.3013,337.9638,65.474345,65.474345,1.0,1.0,47.441211,120.855667,66.019014,66.019014,1.0,300,1,0
1290.0,-510.0,1387.1554,338.4287,68.111752,68.111752,1.0,1.0,48.413351,125.956289,67.817992,67.817992,1.0,300,1,0
1320.0,-510.0,1415.0972,338.8753,70.945371,70.945371,1.0,1.0,49.388552,130.731707,70.254646,70.254646,1.0,300,1,0
1350.0,-510.0,1443.1216,339.3045,73.969255,73.969255,1.0,1.0,50.366638,136.068382,73.68859,73.68859,1.0,300,1,0
1380.0,-510.0,1471.224,339.7174,77.178156,77.178156,1.0,1.0,51.347444,141.059311,75.586553,75.586553,1.0,300,1,0
1410.0,-510.0,1499.3999,340.1148,80.565399,80.565399,1.0,1.0,52.330816,146.632043,82.399351,82.399351,1.0,300,1,0
1440.0,-510.0,1527.6452,340.4976,84.124783,84.124783,1.0,1.0,53.316612,151.838482,83.491896,83.491896,1.0,300,1,0
1470.0,-510.0,1555.9563,340.8664,87.849137,87.849137,1.0,1.0,54.304701,157.647275,86.309052,86.309052,1.0,300,1,0
1500.0,-510.0,1584.3295,341.222,91.73104,91.73104,1.0,1.0,55.29496,163.069221,91.258709,91.258709,1.0,300,1,0
1530.0,-510.0,1612.7616,341.5651,95.764125,95.764125,1.0,1.0,56.381862,169.114081,96.786565,96.786565,1.0,300,1,0
1560.0,-510.0,1641.2495,341.8962,99.945175,99.945175,1.0,1.0,57.673813,174.751534,100.746784,100.746784,1.0,300,1,0
1590.0,-510.0,1669.7904,342.2161,104.273726,104.273726,1.0,1.0,59.175282,180.502685,102.310096,102.310096,1.0,300,1,0
1620.0,-510.0,1698.3816,342.5252,108.747409,108.747409,1.0,1.0,60.891326,186.885422,107.32931,107.32931,1.0,300,1,0
1650.0,-510.0,1727.0206,342.8241,113.365272,113.365272,1.0,1.0,62.825011,192.841037,115.506068,115.506068,1.0,300,1,0
1680.0,-510.0,1755.705,343.1132,118.12598,118.12598,1.0,1.0,64.97757,199.470892,120.075242,120.075242,1.0,300,1,0
1710.0,-510.0,1784.4327,343.393,123.027108,123.027108,1.0,1.0,67.348629,205.64201,125.320581,125.320581,1.0,300,1,0
-1710.0,-480.0,1776.0912,195.6795,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1680.0,-480.0,1747.2264,195.9454,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1650.0,-480.0,1718.4004,196.2202,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1620.0,-480.0,1689.6153,196.5044,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1590.0,-480.0,1660.8733,196.7984,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1560.0,-480.0,1632.1765,197.1027,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1530.0,-480.0,1603.5274,197.418,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1500.0,-480.0,1574.9286,197.7447,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1470.0,-480.0,1546.3829,198.0834,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1440.0,-480.0,1517.8933,198.4349,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1410.0,-480.0,1489.463,198.7999,563.606961,563.606961,1.0,1.0,95.836533,996.76604,571.101546,571.101546,1.0,300,1,0
-1380.0,-480.0,1461.0955,199.179,551.170203,551.170203,1.0,1.0,92.21153,979.188175,507.549489,507.549489,1.0,300,1,0
-1350.0,-480.0,1432.7945,199.5731,538.891775,538.891775,1.0,1.0,88.67673,961.791163,603.536081,603.536081,1.0,300,1,0
-1320.0,-480.0,1404.564,199.9831,526.770932,526.770932,1.0,1.0,85.231478,944.573995,444.019082,444.019082,1.0,300,1,0
-1290.0,-480.0,1376.4084,200.4099,514.806638,514.806638,1.0,1.0,81.875127,927.535673,512.090495,512.090495,1.0,300,1,0
-1260.0,-480.0,1348.3323,200.8545,502.998953,502.998953,1.0,1.0,78.607036,910.675219,518.187897,518.187897,1.0,300,1,0
-1230.0,-480.0,1320.3409,201.3179,491.346799,491.346799,1.0,1.0,75.426569,893.991668,470.066732,470.066732,1.0,300,1,0
-1200.0,-480.0,1292.4396,201.8014,479.849886,479.849886,1.0,1.0,72.333099,877.484069,426.053104,426.053104,1.0,300,1,0
-1170.0,-480.0,1264.6343,202.3062,468.507659,468.507659,1.0,1.0,69.326002,861.15149,514.551179,514.551179,1.0,300,1,0
-1140.0,-480.0,1236.9317,202.8337,457.319349,457.319349,1.0,1.0,66.404661,844.99301,426.863343,426.863343,1.0,300,1,0
-1110.0,-480.0,1209.3387,203.3852,446.284787,446.284787,1.0,1.0,63.568465,829.007725,485.221008,485.221008,1.0,300,1,0
-1080.0,-480.0,1181.8629,203.9625,435.402983,435.402983,1.0,1.0,60.816809,813.194746,401.94894,401.94894,1.0,300,1,0
-1050.0,-480.0,1154.5129,204.5672,424.673917,424.673917,1.0,1.0,58.149093,797.553199,404.970579,404.970579,1.0,300,1,0
-1020.0,-480.0,1127.2977,205.2011,414.096598,414.096598,1.0,1.0,55.564724,782.082223,355.857374,355.857374,1.0,300,1,0
-990.0,-480.0,1100.2272,205.8664,403.670957,403.670957,1.0,1.0,53.063113,766.780974,397.410895,397.410895,1.0,300,1,0
-960.0,-480.0,1073.3126,206.5651,393.396173,393.396173,1.0,1.0,50.643677,751.648622,412.336903,412.336903,1.0,300,1,0
-930.0,-480.0,1046.5658,207.2996,383.271987,383.271987,1.0,1.0,48.30584,736.68435,398.031452,398.031452,1.0,300,1,0
-900.0,-480.0,1020.0,208.0725,373.297865,373.297865,1.0,1.0,46.049028,721.887358,346.024995,346.024995,1.0,300,1,0
-870.0,-480.0,993.6297,208.8866,363.473261,363.473261,1.0,1.0,43.872676,707.256859,393.316077,393.316077,1.0,300,1,0
-840.0,-480.0,967.4709,209.7449,353.797986,353.797986,1.0,1.0,41.776222,692.792082,405.862859,405.862859,1.0,300,1,0
-810.0,-480.0,941.5413,210.6507,344.271222,344.271222,1.0,1.0,39.75911,678.49227,335.054357,335.054357,1.0,300,1,0
-780.0,-480.0,915.8603,211.6075,334.892882,334.892882,1.0,1.0,37.820789,664.356681,353.691385,353.691385,1.0,300,1,0
-750.0,-480.0,890.4493,212.6192,325.662502,325.662502,1.0,1.0,35.960713,650.384586,382.749432,382.749432,1.0,300,1,0
-720.0,-480.0,865.3323,213.6901,316.579502,316.579502,1.0,1.0,34.178342,636.575272,336.517899,336.517899,1.0,300,1,0
-690.0,-480.0,840.5355,214.8245,307.643735,307.643735,1.0,1.0,32.473139,622.928043,342.623762,342.623762,1.0,300,1,0
-660.0,-480.0,816.0882,216.0274,298.854799,298.854799,1.0,1.0,30.844573,609.442215,302.652668,302.652668,1.0,300,1,0
-630.0,-480.0,792.0227,217.3039,290.212174,290.212174,1.0,1.0,29.292119,596.117119,244.239849,244.239849,1.0,300,1,0
-600.0,-480.0,768.3749,218.6598,281.715719,281.715719,1.0,1.0,27.815255,582.952103,303.328313,303.328313,1.0,300,1,0
-570.0,-480.0,745.1845,220.1009,273.365115,273.365115,1.0,1.0,26.413465,569.94653,289.890921,289.890921,1.0,300,1,0
-540.0,-480.0,722.4957,221.6335,265.159985,265.159985,1.0,1.0,25.086236,557.099778,239.73783,239.73783,1.0,300,1,0
-510.0,-480.0,700.3571,223.2643,257.100058,257.100058,1.0,1.0,23.833062,544.41124,279.183406,279.183406,1.0,300,1,0
-480.0,-480.0,678.8225,225.0,249.185151,249.185151,1.0,1.0,22.65344,531.880326,251.801672,251.801672,1.0,300,1,0
-450.0,-480.0,657.9514,226.8476,241.415028,241.415028,1.0,1.0,21.546871,519.506461,260.237071,260.237071,1.0,300,1,0
-420.0,-480.0,637.8087,228.8141,233.789476,233.789476,1.0,1.0,20.512863,507.289089,213.403682,213.403682,1.0,300,1,0
-390.0,-480.0,618.4658,230.9061,226.308228,226.308228,1.0,1.0,19.550926,495.227668,203.54032,203.54032,1.0,300,1,0
-360.0,-480.0,600.0,233.1301,218.971206,218.971206,1.0,1.0,18.660575,483.321674,252.505034,252.505034,1.0,300,1,0
-330.0,-480.0,582.4946,235.4915,211.77828,211.77828,1.0,1.0,17.84133,471.570601,188.401544,188.401544,1.0,300,1,0
-300.0,-480.0,566.0389,237.9946,204.729346,204.729346,1.0,1.0,17.092714,459.97396,224.017619,224.017619,1.0,300,1,0
-270.0,-480.0,550.7268,240.6422,197.824328,197.824328,1.0,1.0,16.414257,448.531283,187.786124,187.786124,1.0,300,1,0
-240.0,-480.0,536.6563,243.4349,191.063186,191.063186,1.0,1.0,15.805489,437.242117,210.878496,210.878496,1.0,300,1,0
-210.0,-480.0,523.9275,246.3706,184.44591,184.44591,1.0,1.0,15.265948,426.106033,177.679254,177.679254,1.0,300,1,0
-180.0,-480.0,512.6402,249.444,177.972504,177.972504,1.0,1.0,14.795175,415.122618,176.49312,176.49312,1.0,300,1,0
-150.0,-480.0,502.8916,252.646,171.643055,171.643055,1.0,1.0,14.392713,404.291483,166.670836,166.670836,1.0,300,1,0
-120.0,-480.0,494.7727,255.9638,165.457667,165.457667,1.0,1.0,14.058111,393.61226,192.117483,192.117483,1.0,300,1,0
-90.0,-480.0,488.3646,259.3803,159.416479,159.416479,1.0,1.0,13.790922,383.084604,159.424226,159.424226,1.0,300,1,0
-60.0,-480.0,483.7355,262.875,153.519668,153.519668,1.0,1.0,13.590703,372.708193,143.832525,143.832525,1.0,300,1,0
-30.0,-480.0,480.9366,266.4237,147.767454,147.767454,1.0,1.0,13.457013,362.482731,150.595609,150.595609,1.0,300,1,0
0.0,-480.0,480.0,270.0,142.160091,142.160091,1.0,1.0,13.389418,352.407946,140.999087,140.999087,1.0,300,1,0
30.0,-480.0,480.9366,273.5763,136.697885,136.697885,1.0,1.0,13.403663,342.483597,132.011666,132.011666,1.0,300,1,0
60.0,-480.0,483.7355,277.125,131.381321,131.381321,1.0,1.0,13.496379,332.709469,130.622277,130.622277,1.0,300,1,0
90.0,-480.0,488.3646,280.6197,126.211208,126.211208,1.0,1.0,13.654541,323.085379,133.14047,133.14047,1.0,300,1,0
120.0,-480.0,494.7727,284.0362,121.188672,121.188672,1.0,1.0,13.87815,313.611176,138.476829,138.476829,1.0,300,1,0
150.0,-480.0,502.8916,287.354,116.315138,116.315138,1.0,1.0,14.167206,304.286744,124.061074,124.061074,1.0,300,1,0
180.0,-480.0,512.6402,290.556,111.592307,111.592307,1.0,1.0,14.521708,295.112004,108.527324,108.527324,1.0,300,1,0
210.0,-480.0,523.9275,293.6294,107.02213,107.02213,1.0,1.0,14.941656,286.086917,102.70381,102.70381,1.0,300,1,0
240.0,-480.0,536.6563,296.5651,102.606766,102.606766,1.0,1.0,15.427051,277.211484,106.898093,106.898093,1.0,300,1,0
270.0,-480.0,550.7268,299.3578,98.348613,98.348613,1.0,1.0,15.977893,268.485754,93.706326,93.706326,1.0,300,1,0
300.0,-480.0,566.0389,302.0054,94.250246,94.250246,1.0,1.0,16.594181,259.909823,92.363013,92.363013,1.0,300,1,0
330.0,-480.0,582.4946,304.5085,90.314397,90.314397,1.0,1.0,17.275916,251.483841,88.222222,88.222222,1.0,300,1,0
360.0,-480.0,600.0,306.8699,86.543947,86.543947,1.0,1.0,18.023097,243.208015,88.426632,88.426632,1.0,300,1,0
390.0,-480.0,618.4658,309.0939,82.94191,82.94191,1.0,1.0,18.835724,235.082614,79.377857,79.377857,1.0,300,1,0
420.0,-480.0,637.8087,311.1859,79.511419,79.511419,1.0,1.0,19.713799,227.107973,75.49461,75.49461,1.0,300,1,0
450.0,-480.0,657.9514,313.1524,76.255671,76.255671,1.0,1.0,20.657319,219.284502,77.714865,77.714865,1.0,300,1,0
480.0,-480.0,678.8225,315.0,73.178009,73.178009,1.0,1.0,21.666287,211.612689,70.45602,70.45602,1.0,300,1,0
510.0,-480.0,700.3571,316.7357,70.281904,70.281904,1.0,1.0,22.7407,204.093111,65.319219,65.319219,1.0,300,1,0
540.0,-480.0,722.4957,318.3665,67.570866,67.570866,1.0,1.0,23.880561,196.726439,66.039057,66.039057,1.0,300,1,0
570.0,-480.0,745.1845,319.8991,65.048472,65.048472,1.0,1.0,25.085868,189.513451,62.992426,62.992426,1.0,300,1,0
600.0,-480.0,768.3749,321.3402,62.718224,62.718224,1.0,1.0,26.356621,182.455036,64.449782,64.449782,1.0,300,1,0
630.0,-480.0,792.0227,322.6961,60.583895,60.583895,1.0,1.0,27.642694,175.552214,57.499467,57.499467,1.0,300,1,0
660.0,-480.0,816.0882,323.9726,58.649217,58.649217,1.0,1.0,28.482614,168.806139,57.418526,57.418526,1.0,300,1,0
690.0,-480.0,840.5355,325.1755,56.917904,56.917904,1.0,1.0,29.335859,162.218119,54.23543,54.23543,1.0,300,1,0
720.0,-480.0,865.3323,326.3099,55.393463,55.393463,1.0,1.0,30.2013,155.789631,53.881262,53.881262,1.0,300,1,0
750.0,-480.0,890.4493,327.3808,54.079819,54.079819,1.0,1.0,31.077919,149.522332,54.340972,54.340972,1.0,300,1,0
780.0,-480.0,915.8603,328.3925,52.980651,52.980651,1.0,1.0,31.964796,143.418085,51.713128,51.713128,1.0,300,1,0
810.0,-480.0,941.5413,329.3493,52.099335,52.099335,1.0,1.0,32.8611,137.478971,50.574326,50.574326,1.0,300,1,0
840.0,-480.0,967.4709,330.2551,51.43962,51.43962,1.0,1.0,33.76608,131.707312,52.277953,52.277953,1.0,300,1,0
870.0,-480.0,993.6297,331.1134,51.005067,51.005067,1.0,1.0,34.679058,126.105693,50.639997,50.639997,1.0,300,1,0
900.0,-480.0,1020.0,331.9275,50.798716,50.798716,1.0,1.0,35.599418,120.676981,51.370781,51.370781,1.0,300,1,0
930.0,-480.0,1046.5658,332.7004,50.824197,50.824197,1.0,1.0,36.526602,115.42435,50.147302,50.147302,1.0,300,1,0
960.0,-480.0,1073.3126,333.4349,51.084653,51.084653,1.0,1.0,37.460103,110.351294,50.645341,50.645341,1.0,300,1,0
990.0,-480.0,1100.2272,334.1336,51.582938,51.582938,1.0,1.0,38.39946,105.461652,51.543493,51.543493,1.0,300,1,0
1020.0,-480.0,1127.2977,334.7989,52.322287,52.322287,1.0,1.0,39.344255,100.75961,52.319849,52.319849,1.0,300,1,0
1050.0,-480.0,1154.5129,335.4328,53.302437,53.302437,1.0,1.0,40.294105,96.24971,53.382913,53.382913,1.0,300,1,0
1080.0,-480.0,1181.8629,336.0375,54.522,54.522,1.0,1.0,41.248659,97.646935,54.637148,54.637148,1.0,300,1,0
1110.0,-480.0,1209.3387,336.6148,55.978563,55.978563,1.0,1.0,42.2076,101.913702,55.706702,55.706702,1.0,300,1,0
1140.0,-480.0,1236.9317,337.1663,57.669503,57.669503,1.0,1.0,43.170635,106.700665,57.057899,57.057899,1.0,300,1,0
1170.0,-480.0,1264.6343,337.6938,59.591859,59.591859,1.0,1.0,44.137496,111.196427,60.06266,60.06266,1.0,300,1,0
1200.0,-480.0,1292.4396,338.1986,61.74183,61.74183,1.0,1.0,45.107937,116.234187,60.778518,60.778518,1.0,300,1,0
1230.0,-480.0,1320.3409,338.6821,64.115771,64.115771,1.0,1.0,46.081732,120.958935,63.033447,63.033447,1.0,300,1,0
1260.0,-480.0,1348.3323,339.1455,66.708823,66.708823,1.0,1.0,47.058672,126.247499,65.322372,65.322372,1.0,300,1,0
1290.0,-480.0,1376.4084,339.5901,69.516513,69.516513,1.0,1.0,48.038565,131.201229,69.266741,69.266741,1.0,300,1,0
1320.0,-480.0,1404.564,340.0169,72.533126,72.533126,1.0,1.0,49.021236,136.740603,71.619188,71.619188,1.0,300,1,0
1350.0,-480.0,1432.7945,340.4269,75.753197,75.753197,1.0,1.0,50.006519,141.923311,74.984544,74.984544,1.0,300,1,0
1380.0,-480.0,1461.0955,340.821,79.170419,79.170419,1.0,1.0,50.994263,147.7135,80.665066,80.665066,1.0,300,1,0
1410.0,-480.0,1489.463,341.2001,82.778139,82.778139,1.0,1.0,51.984329,153.125185,82.338139,82.338139,1.0,300,1,0
1440.0,-480.0,1517.8933,341.5651,86.569757,86.569757,1.0,1.0,52.976585,159.166194,84.53667,84.53667,1.0,300,1,0
1470.0,-480.0,1546.3829,341.9166,90.537167,90.537167,1.0,1.0,53.970912,164.806855,87.700087,87.700087,1.0,300,1,0
1500.0,-480.0,1574.9286,342.2553,94.673495,94.673495,1.0,1.0,54.967196,170.55659,96.228549,96.228549,1.0,300,1,0
1530.0,-480.0,1603.5274,342.582,98.970795,98.970795,1.0,1.0,56.071493,176.968324,102.116334,102.116334,1.0,300,1,0
1560.0,-480.0,1632.1765,342.8973,103.42673,103.42673,1.0,1.0,57.405429,182.947032,105.097407,105.097407,1.0,300,1,0
1590.0,-480.0,1660.8733,343.2016,108.039768,108.039768,1.0,1.0,58.973732,189.609598,105.858689,105.858689,1.0,300,1,0
1620.0,-480.0,1689.6153,343.4956,112.807147,112.807147,1.0,1.0,60.781509,195.817279,108.927888,108.927888,1.0,300,1,0
1650.0,-480.0,1718.4004,343.7798,117.72809,117.72809,1.0,1.0,62.831396,202.134023,121.838258,121.838258,1.0,300,1,0
1680.0,-480.0,1747.2264,344.0546,122.800564,122.800564,1.0,1.0,65.123807,209.167336,124.581229,124.581229,1.0,300,1,0
1710.0,-480.0,1776.0912,344.3205,128.022164,128.022164,1.0,1.0,67.657254,215.713052,130.340153,130.340153,1.0,300,1,0
-1740.0,-450.0,1797.2479,194.5002,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1710.0,-450.0,1768.2194,194.7436,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1680.0,-450.0,1739.224,194.9951,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1650.0,-450.0,1710.2631,195.2551,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1620.0,-450.0,1681.3388,195.5241,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1590.0,-450.0,1652.4527,195.8025,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1560.0,-450.0,1623.6071,196.0908,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1530.0,-450.0,1594.8041,196.3895,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1500.0,-450.0,1566.046,196.6992,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1470.0,-450.0,1537.3354,197.0205,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1440.0,-450.0,1508.6749,197.354,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1410.0,-450.0,1480.0676,197.7004,601.415362,601.415362,1.0,1.0,101.422854,1067.660746,481.31167,481.31167,1.0,300,1,0
-1380.0,-450.0,1451.5164,198.0605,588.030411,588.030411,1.0,1.0,97.512512,1048.641772,589.686751,589.686751,1.0,300,1,0
-1350.0,-450.0,1423.0249,198.4349,574.818414,574.818414,1.0,1.0,93.700577,1029.823876,638.978219,638.978219,1.0,300,1,0
-1320.0,-450.0,1394.5967,198.8247,561.778685,561.778685,1.0,1.0,89.986282,1011.205782,793.424961,793.424961,1.0,300,1,0
-1290.0,-450.0,1366.2357,199.2307,548.909991,548.909991,1.0,1.0,86.368869,992.786233,620.522428,620.522428,1.0,300,1,0
-1260.0,-450.0,1337.9462,199.6538,536.211938,536.211938,1.0,1.0,82.847589,974.563993,529.91462,529.91462,1.0,300,1,0
-1230.0,-450.0,1309.7328,200.0952,523.684014,523.684014,1.0,1.0,79.421698,956.537845,498.219357,498.219357,1.0,300,1,0
-1200.0,-450.0,1281.6006,200.556,511.32485,511.32485,1.0,1.0,76.090462,938.706594,503.307201,503.307201,1.0,300,1,0
-1170.0,-450.0,1253.5549,201.0375,499.134403,499.134403,1.0,1.0,72.853153,921.06906,451.674662,451.674662,1.0,300,1,0
-1140.0,-450.0,1225.6019,201.541,487.111699,487.111699,1.0,1.0,69.709052,903.624087,395.406178,395.406178,1.0,300,1,0
-1110.0,-450.0,1197.7479,202.0679,475.256027,475.256027,1.0,1.0,66.657445,886.370534,462.582996,462.582996,1.0,300,1,0
-1080.0,-450.0,1170.0,202.6199,463.566977,463.566977,1.0,1.0,63.697627,869.307282,543.458487,543.458487,1.0,300,1,0
-1050.0,-450.0,1142.366,203.1986,452.043471,452.043471,1.0,1.0,60.8289,852.433229,484.339502,484.339502,1.0,300,1,0
-1020.0,-450.0,1114.8543,203.8059,440.685389,440.685389,1.0,1.0,58.050573,835.747293,523.234254,523.234254,1.0,300,1,0
