audit_ok,clear_ratio,cleared,complete_proof,completion_kind,error,exit_per_source_s,exit_s,full_clear,index,last_clear_per_source_s,last_clear_s,n_clear_failure,n_clear_success,n_measure,n_rejected,n_sources,n_switch,policy,scenario,seed,split,status,t_clear_s,t_measure_s,t_switch_s,t_travel_s,tail_s,trace_file,travel_m,wall_s,wall_within_1200s
True,1.0,12,,field,,402.2041934177998,4826.450321013597,True,19,303.1783688537634,3638.1404262451606,3,12,219,0,12,213,field,annulus,2026193043,main,ok,69.0,1095.0,213.0,3449.4503210135954,1188.3098947684366,traces\main_annulus_019_2026193043_field.json,17247.251605067977,0.17020849999971688,True
True,0.9166666666666666,11,,sweep,,417.6829247860556,4594.512172646611,False,19,348.4620939696627,3833.08303366629,1,11,183,0,12,181,sweep,annulus,2026193043,main,ok,58.0,915.0,181.0,3440.5121726466086,761.4291389803216,traces\main_annulus_019_2026193043_sweep.json,17202.560863233044,0.1862197999998898,True
True,1.0,12,True,tour,,325.4116915470529,3904.9402985646348,True,19,325.4116915470529,3904.9402985646348,8,12,207,0,12,206,tour,annulus,2026193043,main,ok,84.0,1035.0,206.0,2579.940298564633,0.0,traces\main_annulus_019_2026193043_tour.json,12899.701492823164,0.6889355000002979,True
True,1.0,12,True,continuous_cell,,291.6844562008185,3500.2134744098216,True,19,291.6844562008185,3500.2134744098216,3,12,147,0,12,141,adaptive,annulus,2026193043,main,ok,69.0,735.0,141.0,2555.2134744098216,0.0,traces\main_annulus_019_2026193043_adaptive.json,12776.067372049109,0.8360609999999724,True
True,1.0,12,True,continuous_cell,,257.87004040447715,3094.4404848537256,True,19,257.87004040447715,3094.4404848537256,2,12,137,0,12,127,joint,annulus,2026193043,main,ok,66.0,685.0,127.0,2216.440484853725,0.0,traces\main_annulus_019_2026193043_joint.json,11082.202424268626,1.8415191000003688,True
True,1.0,12,,field,,354.1304115571972,4249.564938686366,True,0,53.40426252724975,640.851150326997,0,12,172,0,12,171,field,center,2026291200,main,ok,60.0,860.0,171.0,3158.564938686367,3608.713788359369,traces\main_center_000_2026291200_field.json,15792.824693431836,0.16005439999935334,True
True,1.0,12,,sweep,,221.4238534420272,2657.0862413043264,True,0,221.4238534420272,2657.0862413043264,1,12,117,0,12,116,sweep,center,2026291200,main,ok,63.0,585.0,116.0,1893.0862413043255,0.0,traces\main_center_000_2026291200_sweep.json,9465.431206521627,0.2754908999995678,True
True,1.0,12,True,tour,,199.06441132628106,2388.7729359153727,True,0,95.13779894811569,1141.6535873773882,6,12,101,0,12,100,tour,center,2026291200,main,ok,78.0,505.0,100.0,1705.7729359153727,1247.1193485379845,traces\main_center_000_2026291200_tour.json,8528.864679576864,0.38361880000047677,True
True,1.0,12,True,continuous_cell,,214.58162379931184,2574.979485591742,True,0,50.31163513479288,603.7396216175146,0,12,149,0,12,148,adaptive,center,2026291200,main,ok,60.0,745.0,148.0,1621.9794855917412,1971.2398639742275,traces\main_center_000_2026291200_adaptive.json,8109.897427958706,0.7279013999996096,True
True,1.0,12,True,continuous_cell,,181.18132541530372,2174.1759049836446,True,0,47.80849802730986,573.7019763277183,0,12,96,0,12,95,joint,center,2026291200,main,ok,60.0,480.0,95.0,1539.1759049836444,1600.4739286559263,traces\main_center_000_2026291200_joint.json,7695.879524918222,3.1616267999997945,True
True,1.0,12,,field,,360.03038984469214,4320.364678136306,True,1,53.80429035964446,645.6514843157336,0,12,170,0,12,169,field,center,2026291297,main,ok,60.0,850.0,169.0,3241.364678136307,3674.713193820572,traces\main_center_001_2026291297_field.json,16206.823390681533,0.1730029000009381,True
True,1.0,12,,sweep,,216.1511582820864,2593.813899385037,True,1,216.1511582820864,2593.813899385037,0,12,121,0,12,120,sweep,center,2026291297,main,ok,60.0,605.0,120.0,1808.8138993850382,0.0,traces\main_center_001_2026291297_sweep.json,9044.06949692519,0.2445661999990989,True
True,1.0,12,True,tour,,227.3452297742955,2728.142757291546,True,1,157.4015060279461,1888.8180723353535,11,12,98,0,12,96,tour,center,2026291297,main,ok,93.0,490.0,96.0,2049.1427572915463,839.3246849561924,traces\main_center_001_2026291297_tour.json,10245.71378645773,0.5977712000003521,True
True,1.0,12,True,continuous_cell,,210.33998917066245,2524.0798700479495,True,1,52.976074717437164,635.712896609246,0,12,140,0,12,139,adaptive,center,2026291297,main,ok,60.0,700.0,139.0,1625.0798700479486,1888.3669734387036,traces\main_center_001_2026291297_adaptive.json,8125.3993502397425,0.6085573000000295,True
True,1.0,12,True,continuous_cell,,187.44637501261502,2249.3565001513803,True,1,50.476074717437164,605.712896609246,0,12,95,0,12,94,joint,center,2026291297,main,ok,60.0,475.0,94.0,1620.3565001513803,1643.6436035421343,traces\main_center_001_2026291297_joint.json,8101.782500756902,3.049326700000165,True
True,1.0,12,,field,,349.66456427266286,4195.9747712719545,True,2,47.76512681282309,573.1815217538771,0,12,168,0,12,167,field,center,2026291394,main,ok,60.0,840.0,167.0,3128.9747712719554,3622.7932495180776,traces\main_center_002_2026291394_field.json,15644.873856359778,0.14776239999991958,True
True,1.0,12,,sweep,,199.665697162682,2395.988365952184,True,2,199.665697162682,2395.988365952184,0,12,103,0,12,102,sweep,center,2026291394,main,ok,60.0,515.0,102.0,1718.9883659521838,0.0,traces\main_center_002_2026291394_sweep.json,8594.941829760919,0.2051568999995652,True
True,1.0,12,True,tour,,192.76437022841517,2313.172442740982,True,2,73.48717284460277,881.8460741352332,5,12,98,0,12,97,tour,center,2026291394,main,ok,75.0,490.0,97.0,1651.172442740982,1431.326368605749,traces\main_center_002_2026291394_tour.json,8255.86221370491,0.3205787999995664,True
True,1.0,12,True,continuous_cell,,221.52540570726364,2658.3048684871637,True,2,154.14502136063876,1849.7402563276653,1,12,150,0,12,147,adaptive,center,2026291394,main,ok,63.0,750.0,147.0,1698.304868487164,808.5646121594984,traces\main_center_002_2026291394_adaptive.json,8491.52434243582,0.9053292999997211,True
True,1.0,12,True,continuous_cell,,197.62170681953674,2371.460481834441,True,2,60.91642774081407,730.9971328897689,1,12,106,0,12,103,joint,center,2026291394,main,ok,63.0,530.0,103.0,1675.4604818344415,1640.4633489446721,traces\main_center_002_2026291394_joint.json,8377.302409172207,3.0535282000000734,True
True,1.0,12,,field,,358.1888243799208,4298.2658925590495,True,3,58.03153840184822,696.3784608221787,0,12,171,0,12,170,field,center,2026291491,main,ok,60.0,855.0,170.0,3213.2658925590513,3601.887431736871,traces\main_center_003_2026291491_field.json,16066.329462795256,0.1785253999987617,True
True,1.0,12,,sweep,,214.09528584515772,2569.1434301418926,True,3,214.09528584515772,2569.1434301418926,0,12,112,0,12,111,sweep,center,2026291491,main,ok,60.0,560.0,111.0,1838.1434301418928,0.0,traces\main_center_003_2026291491_sweep.json,9190.717150709464,0.2580754999999044,True
True,1.0,12,True,tour,,196.6011080882645,2359.2132970591742,True,3,95.79387048282514,1149.5264457939018,5,12,101,0,12,100,tour,center,2026291491,main,ok,75.0,505.0,100.0,1679.2132970591742,1209.6868512652725,traces\main_center_003_2026291491_tour.json,8396.06648529587,0.42585850000068604,True
True,1.0,12,True,continuous_cell,,208.41510587214657,2500.981270465759,True,3,53.749056240185574,644.9886748822269,1,12,142,0,12,141,adaptive,center,2026291491,main,ok,63.0,710.0,141.0,1586.9812704657586,1855.992595583532,traces\main_center_003_2026291491_adaptive.json,7934.906352328793,0.7207030000008672,True
True,1.0,12,True,continuous_cell,,183.2413673423877,2198.8964081086524,True,3,50.566364877630036,606.7963785315604,1,12,97,0,12,96,joint,center,2026291491,main,ok,63.0,485.0,96.0,1554.8964081086524,1592.1000295770918,traces\main_center_003_2026291491_joint.json,7774.482040543262,3.831847600000401,True
True,1.0,12,,field,,347.38899729026156,4168.667967483138,True,4,44.944392872361455,539.3327144683375,0,12,170,0,12,169,field,center,2026291588,main,ok,60.0,850.0,169.0,3089.6679674831403,3629.335253014801,traces\main_center_004_2026291588_field.json,15448.3398374157,0.16878899999937858,True
True,1.0,12,,sweep,,222.64762878357246,2671.7715454028694,True,4,222.64762878357246,2671.7715454028694,2,12,126,0,12,125,sweep,center,2026291588,main,ok,66.0,630.0,125.0,1850.7715454028707,0.0,traces\main_center_004_2026291588_sweep.json,9253.857727014354,0.2628620999985287,True
True,1.0,12,True,tour,,196.23644777558806,2354.8373733070566,True,4,109.75658193002015,1317.0789831602417,6,12,101,0,12,100,tour,center,2026291588,main,ok,78.0,505.0,100.0,1671.837373307057,1037.758390146815,traces\main_center_004_2026291588_tour.json,8359.186866535285,0.4198309999992489,True
True,1.0,12,True,continuous_cell,,211.3641170332265,2536.369404398718,True,4,45.24170819189598,542.9004983027518,0,12,156,0,12,155,adaptive,center,2026291588,main,ok,60.0,780.0,155.0,1541.3694043987177,1993.4689060959663,traces\main_center_004_2026291588_adaptive.json,7706.847021993589,0.6055880999992951,True
True,1.0,12,True,continuous_cell,,176.9984566202361,2123.9814794428335,True,4,43.24170819189598,518.9004983027518,0,12,96,0,12,95,joint,center,2026291588,main,ok,60.0,480.0,95.0,1488.9814794428332,1605.0809811400818,traces\main_center_004_2026291588_joint.json,7444.907397214166,3.4360655000000406,True
True,1.0,12,,field,,360.3463576994118,4324.156292392941,True,5,58.870633120067474,706.4475974408097,0,12,173,0,12,172,field,center,2026291685,main,ok,60.0,865.0,172.0,3227.1562923929428,3617.7086949521317,traces\main_center_005_2026291685_field.json,16135.781461964714,0.18408850000014354,True
True,1.0,12,,sweep,,230.65335362265145,2767.8402434718173,True,5,230.65335362265145,2767.8402434718173,0,12,129,0,12,127,sweep,center,2026291685,main,ok,60.0,645.0,127.0,1935.8402434718168,0.0,traces\main_center_005_2026291685_sweep.json,9679.201217359085,0.270274900000004,True
True,1.0,12,True,tour,,228.03649731736934,2736.437967808432,True,5,127.61953418754513,1531.4344102505415,13,12,99,0,12,98,tour,center,2026291685,main,ok,99.0,495.0,98.0,2044.4379678084326,1205.0035575578904,traces\main_center_005_2026291685_tour.json,10222.189839042163,0.6530256000005465,True
True,1.0,12,True,continuous_cell,,236.0469163084688,2832.562995701626,True,5,70.1623811458986,841.9485737507832,0,12,161,0,12,158,adaptive,center,2026291685,main,ok,60.0,805.0,158.0,1809.5629957016251,1990.6144219508426,traces\main_center_005_2026291685_adaptive.json,9047.814978508126,0.7864755999999034,True
True,1.0,12,True,continuous_cell,,202.24236602077826,2426.908392249339,True,5,67.9123811458986,814.9485737507832,1,12,100,0,12,97,joint,center,2026291685,main,ok,63.0,500.0,97.0,1766.9083922493387,1611.959818498556,traces\main_center_005_2026291685_joint.json,8834.541961246694,3.669256500001211,True
True,1.0,12,,field,,352.47191069237607,4229.662928308513,True,6,50.20538073158182,602.4645687789819,0,12,170,0,12,169,field,center,2026291782,main,ok,60.0,850.0,169.0,3150.662928308514,3627.1983595295314,traces\main_center_006_2026291782_field.json,15753.314641542569,0.1617180000012013,True
True,1.0,12,,sweep,,221.42547172280584,2657.10566067367,True,6,221.42547172280584,2657.10566067367,0,12,107,0,12,106,sweep,center,2026291782,main,ok,60.0,535.0,106.0,1956.1056606736693,0.0,traces\main_center_006_2026291782_sweep.json,9780.528303368346,0.24673710000024585,True
True,1.0,12,False,tour,,246.96093846247834,2963.53126154974,True,6,144.31186315562894,1731.7423578675473,6,12,107,0,12,105,tour,center,2026291782,main,ok,78.0,535.0,105.0,2245.5312615497414,1231.7889036821928,traces\main_center_006_2026291782_tour.json,11227.656307748706,0.9363398000004963,True
True,1.0,12,True,continuous_cell,,214.3314346067818,2571.9772152813816,True,6,54.73249801469557,656.7899761763468,1,12,150,0,12,147,adaptive,center,2026291782,main,ok,63.0,750.0,147.0,1611.9772152813816,1915.1872391050347,traces\main_center_006_2026291782_adaptive.json,8059.886076406908,0.7911815999996179,True
True,1.0,12,True,continuous_cell,,187.58347430058674,2251.001691607041,True,6,53.73249801469557,644.7899761763468,3,12,99,0,12,96,joint,center,2026291782,main,ok,69.0,495.0,96.0,1591.0016916070408,1606.2117154306939,traces\main_center_006_2026291782_joint.json,7955.008458035204,3.3710878000001685,True
True,1.0,12,,field,,354.06488561638497,4248.778627396619,True,7,52.783878699551565,633.4065443946188,0,12,172,0,12,171,field,center,2026291879,main,ok,60.0,860.0,171.0,3157.7786273966203,3615.3720830020006,traces\main_center_007_2026291879_field.json,15788.8931369831,0.19421030000012252,True
True,1.0,12,,sweep,,234.47330574310513,2813.6796689172616,True,7,234.47330574310513,2813.6796689172616,2,12,120,0,12,117,sweep,center,2026291879,main,ok,66.0,600.0,117.0,2030.6796689172613,0.0,traces\main_center_007_2026291879_sweep.json,10153.398344586307,0.2724720999995043,True
True,1.0,12,True,tour,,197.83149678496943,2373.977961419633,True,7,80.10327942456694,961.2393530948033,4,12,101,0,12,100,tour,center,2026291879,main,ok,72.0,505.0,100.0,1696.977961419633,1412.7386083248298,traces\main_center_007_2026291879_tour.json,8484.889807098165,0.3685487999991892,True
True,1.0,12,True,continuous_cell,,203.21950575983985,2438.634069118078,True,7,49.16955817196143,590.0346980635371,0,12,133,0,12,132,adaptive,center,2026291879,main,ok,60.0,665.0,132.0,1581.634069118078,1848.5993710545408,traces\main_center_007_2026291879_adaptive.json,7908.17034559039,0.7984684000002744,True
True,1.0,12,True,continuous_cell,,179.92560890753884,2159.107306890466,True,7,46.03192833391477,552.3831400069772,0,12,96,0,12,95,joint,center,2026291879,main,ok,60.0,480.0,95.0,1524.1073068904664,1606.724166883489,traces\main_center_007_2026291879_joint.json,7620.536534452332,4.204357800001162,True
True,1.0,12,,field,,361.8683832463965,4342.420598956758,True,8,61.35900506863377,736.3080608236053,0,12,172,0,12,171,field,center,2026291976,main,ok,60.0,860.0,171.0,3251.4205989567586,3606.112538133153,traces\main_center_008_2026291976_field.json,16257.102994783792,0.16999369999939518,True
True,1.0,12,,sweep,,221.0395388909318,2652.4744666911815,True,8,221.0395388909318,2652.4744666911815,0,12,118,0,12,116,sweep,center,2026291976,main,ok,60.0,590.0,116.0,1886.4744666911822,0.0,traces\main_center_008_2026291976_sweep.json,9432.37233345591,0.2608937999993941,True
True,1.0,12,True,tour,,221.72939407668503,2660.7527289202203,True,8,116.95021013461961,1403.4025216154353,4,12,98,0,12,97,tour,center,2026291976,main,ok,72.0,490.0,97.0,2001.7527289202212,1257.350207304785,traces\main_center_008_2026291976_tour.json,10008.763644601106,0.5278123000007326,True
True,1.0,12,True,continuous_cell,,217.94083917990096,2615.2900701588114,True,8,64.49590244340826,773.9508293208991,0,12,134,0,12,131,adaptive,center,2026291976,main,ok,60.0,670.0,131.0,1754.290070158811,1841.3392408379123,traces\main_center_008_2026291976_adaptive.json,8771.450350794055,0.7337236000003031,True
True,1.0,12,True,continuous_cell,,195.86746153651924,2350.409538438231,True,8,62.57923577674159,750.9508293208991,0,12,98,0,12,96,joint,center,2026291976,main,ok,60.0,490.0,96.0,1704.4095384382313,1599.4587091173316,traces\main_center_008_2026291976_joint.json,8522.047692191156,3.7695403000016086,True
True,1.0,12,,field,,357.0737101089062,4284.884521306874,True,9,53.32812431875354,639.9374918250425,0,12,172,0,12,171,field,center,2026292073,main,ok,60.0,860.0,171.0,3193.8845213068753,3644.947029481832,traces\main_center_009_2026292073_field.json,15969.422606534377,0.1893861000007746,True
True,1.0,12,,sweep,,211.99265802228794,2543.911896267455,True,9,211.99265802228794,2543.911896267455,0,12,110,0,12,109,sweep,center,2026292073,main,ok,60.0,550.0,109.0,1824.9118962674565,0.0,traces\main_center_009_2026292073_sweep.json,9124.559481337283,0.26387740000063786,True
True,1.0,12,True,tour,,193.853686101107,2326.244233213284,True,9,107.49469968385904,1289.9363962063085,5,12,100,0,12,99,tour,center,2026292073,main,ok,75.0,500.0,99.0,1652.2442332132846,1036.3078370069757,traces\main_center_009_2026292073_tour.json,8261.221166066423,0.4586722000003647,True
True,1.0,12,True,continuous_cell,,214.2351464871979,2570.821757846375,True,9,48.443765610306876,581.3251873236825,0,12,156,0,12,155,adaptive,center,2026292073,main,ok,60.0,780.0,155.0,1575.821757846375,1989.4965705226925,traces\main_center_009_2026292073_adaptive.json,7879.108789231875,0.8412485999997443,True
True,1.0,12,True,continuous_cell,,183.82215394883838,2205.8658473860605,True,9,45.939567548819944,551.2748105858393,0,12,104,0,12,103,joint,center,2026292073,main,ok,60.0,520.0,103.0,1522.865847386061,1654.5910368002212,traces\main_center_009_2026292073_joint.json,7614.329236930304,4.803127200000745,True
True,1.0,10,,field,,610.1327695213789,6101.327695213789,True,0,361.739092149017,3617.3909214901696,0,10,180,0,10,167,field,hash,2026391200,main,ok,50.0,900.0,167.0,4984.327695213788,2483.93677372362,traces\main_hash_000_2026391200_field.json,24921.638476068936,0.13462110000000393,True
True,1.0,10,,sweep,,397.9120565391428,3979.1205653914276,True,0,397.9120565391428,3979.1205653914276,0,10,143,0,10,140,sweep,hash,2026391200,main,ok,50.0,715.0,140.0,3074.120565391428,0.0,traces\main_hash_000_2026391200_sweep.json,15370.60282695714,0.17167040000094858,True
True,1.0,10,True,tour,,396.9794547063117,3969.7945470631166,True,0,396.9794547063117,3969.7945470631166,2,10,217,0,10,216,tour,hash,2026391200,main,ok,56.0,1085.0,216.0,2612.794547063119,0.0,traces\main_hash_000_2026391200_tour.json,13063.972735315594,0.5753246000003855,True
True,1.0,10,True,continuous_cell,,328.87453860486704,3288.7453860486703,True,0,328.87453860486704,3288.7453860486703,1,10,170,0,10,166,adaptive,hash,2026391200,main,ok,53.0,850.0,166.0,2219.745386048669,0.0,traces\main_hash_000_2026391200_adaptive.json,11098.726930243345,0.7586057999997138,True
True,1.0,10,True,continuous_cell,,299.0156127565126,2990.156127565126,True,0,299.0156127565126,2990.156127565126,2,10,128,0,10,122,joint,hash,2026391200,main,ok,56.0,640.0,122.0,2172.1561275651247,0.0,traces\main_hash_000_2026391200_joint.json,10860.780637825625,2.37329470000077,True
True,1.0,13,,field,,394.84848150066097,5133.030259508592,True,1,307.0996018370421,3992.2948238815475,1,13,198,0,13,191,field,hash,2026391297,main,ok,68.0,990.0,191.0,3884.0302595085886,1140.7354356270448,traces\main_hash_001_2026391297_field.json,19420.151297542943,0.166675700000269,True
True,1.0,13,,sweep,,323.299877601257,4202.898408816341,True,1,323.299877601257,4202.898408816341,0,13,137,0,13,134,sweep,hash,2026391297,main,ok,65.0,685.0,134.0,3318.8984088163425,0.0,traces\main_hash_001_2026391297_sweep.json,16594.49204408171,0.23008440000012342,True
True,1.0,13,True,tour,,319.0677989264457,4147.881386043794,True,1,312.67448202015396,4064.7682662620014,5,13,203,0,13,201,tour,hash,2026391297,main,ok,80.0,1015.0,201.0,2851.881386043794,83.11311978179265,traces\main_hash_001_2026391297_tour.json,14259.40693021897,0.6175180000009277,True
True,1.0,13,True,continuous_cell,,260.5189757722194,3386.7466850388523,True,1,260.5189757722194,3386.7466850388523,1,13,160,0,13,158,adaptive,hash,2026391297,main,ok,68.0,800.0,158.0,2360.7466850388523,0.0,traces\main_hash_001_2026391297_adaptive.json,11803.733425194261,1.1075670999998692,True
True,1.0,13,True,continuous_cell,,229.9474075195297,2989.316297753886,True,1,224.97637595677404,2924.6928874380624,7,13,120,0,13,113,joint,hash,2026391297,main,ok,86.0,600.0,113.0,2190.316297753886,64.62341031582355,traces\main_hash_001_2026391297_joint.json,10951.58148876943,3.025520700000925,True
True,1.0,12,,field,,494.80838708307857,5937.700644996943,True,2,249.5392473370283,2994.4709680443398,6,12,169,0,12,163,field,hash,2026391394,main,ok,78.0,845.0,163.0,4851.7006449969385,2943.2296769526033,traces\main_hash_002_2026391394_field.json,24258.50322498469,0.19136290000096778,True
True,1.0,12,,sweep,,313.2655199004381,3759.1862388052573,True,2,313.2655199004381,3759.1862388052573,0,12,146,0,12,144,sweep,hash,2026391394,main,ok,60.0,730.0,144.0,2825.186238805258,0.0,traces\main_hash_002_2026391394_sweep.json,14125.93119402629,0.2084737999994104,True
True,1.0,12,True,tour,,316.4573610526198,3797.488332631437,True,2,316.4573610526198,3797.488332631437,3,12,155,0,12,154,tour,hash,2026391394,main,ok,69.0,775.0,154.0,2799.488332631437,0.0,traces\main_hash_002_2026391394_tour.json,13997.441663157186,0.43264559999988705,True
True,1.0,12,True,continuous_cell,,278.9373932223503,3347.2487186682038,True,2,278.9373932223503,3347.2487186682038,5,12,167,0,12,161,adaptive,hash,2026391394,main,ok,75.0,835.0,161.0,2276.2487186682038,0.0,traces\main_hash_002_2026391394_adaptive.json,11381.243593341018,1.0061246999994182,True
True,1.0,12,True,continuous_cell,,250.96738555095624,3011.608626611475,True,2,250.96738555095624,3011.608626611475,6,12,136,0,12,127,joint,hash,2026391394,main,ok,78.0,680.0,127.0,2126.6086266114744,0.0,traces\main_hash_002_2026391394_joint.json,10633.043133057372,2.304724499999793,True
True,1.0,15,,field,,403.23686006884003,6048.552901032601,True,3,200.94779162988075,3014.2168744482115,4,15,165,0,15,159,field,hash,2026391491,main,ok,87.0,825.0,159.0,4977.552901032596,3034.3360265843894,traces\main_hash_003_2026391491_field.json,24887.76450516298,0.22775689999980386,True
True,1.0,15,,sweep,,247.65676156639495,3714.8514234959243,True,3,247.65676156639495,3714.8514234959243,0,15,95,0,15,93,sweep,hash,2026391491,main,ok,75.0,475.0,93.0,3071.851423495925,0.0,traces\main_hash_003_2026391491_sweep.json,15359.257117479625,0.33328940000137663,True
True,1.0,15,True,tour,,267.604729549581,4014.0709432437147,True,3,267.604729549581,4014.0709432437147,8,15,175,0,15,172,tour,hash,2026391491,main,ok,99.0,875.0,172.0,2868.0709432437147,0.0,traces\main_hash_003_2026391491_tour.json,14340.354716218573,1.0652228999988438,True
True,1.0,15,True,continuous_cell,,210.932099132921,3163.981486993815,True,3,210.932099132921,3163.981486993815,0,15,136,0,15,134,adaptive,hash,2026391491,main,ok,75.0,680.0,134.0,2274.9814869938155,0.0,traces\main_hash_003_2026391491_adaptive.json,11374.907434969078,1.1006900000011228,True
True,1.0,15,True,continuous_cell,,189.09076132255947,2836.361419838392,True,3,177.48897304033244,2662.3345956049866,9,15,98,0,15,92,joint,hash,2026391491,main,ok,102.0,490.0,92.0,2152.361419838392,174.02682423340548,traces\main_hash_003_2026391491_joint.json,10761.80709919196,3.2709068000003754,True
True,1.0,10,,field,,488.24093383310026,4882.409338331003,True,4,354.0742083814203,3540.742083814203,0,10,203,0,10,196,field,hash,2026391588,main,ok,50.0,1015.0,196.0,3621.409338331,1341.6672545167999,traces\main_hash_004_2026391588_field.json,18107.046691655,0.16115260000151466,True
True,1.0,10,,sweep,,342.0021177304035,3420.0211773040346,True,4,342.0021177304035,3420.0211773040346,0,10,123,0,10,122,sweep,hash,2026391588,main,ok,50.0,615.0,122.0,2633.0211773040337,0.0,traces\main_hash_004_2026391588_sweep.json,13165.105886520168,0.20210450000013225,True
True,1.0,10,True,tour,,370.2954334128618,3702.954334128618,True,4,370.2954334128618,3702.954334128618,4,10,207,0,10,206,tour,hash,2026391588,main,ok,62.0,1035.0,206.0,2399.954334128618,0.0,traces\main_hash_004_2026391588_tour.json,11999.771670643091,0.6152345999998943,True
True,1.0,10,True,continuous_cell,,305.39365235989175,3053.9365235989176,True,4,305.39365235989175,3053.9365235989176,1,10,184,0,10,181,adaptive,hash,2026391588,main,ok,53.0,920.0,181.0,1899.9365235989185,0.0,traces\main_hash_004_2026391588_adaptive.json,9499.682617994593,0.8240555000011227,True
True,1.0,10,True,continuous_cell,,282.09667544597016,2820.9667544597014,True,4,282.09667544597016,2820.9667544597014,8,10,146,0,10,140,joint,hash,2026391588,main,ok,74.0,730.0,140.0,1876.966754459701,0.0,traces\main_hash_004_2026391588_joint.json,9384.833772298505,2.656112499998926,True
True,1.0,15,,field,,488.1740906631465,7322.611359947197,True,5,282.29366984100824,4234.405047615123,0,15,169,0,15,154,field,hash,2026391685,main,ok,75.0,845.0,154.0,6248.611359947194,3088.206312332074,traces\main_hash_005_2026391685_field.json,31243.05679973597,0.22031570000035572,True
True,1.0,15,,sweep,,277.067258268248,4156.00887402372,True,5,277.067258268248,4156.00887402372,0,15,120,0,15,117,sweep,hash,2026391685,main,ok,75.0,600.0,117.0,3364.008874023718,0.0,traces\main_hash_005_2026391685_sweep.json,16820.04437011859,0.30134040000120876,True
True,1.0,15,True,tour,,286.4302265322886,4296.453397984329,True,5,271.9349987472397,4079.024981208596,19,15,177,0,15,172,tour,hash,2026391685,main,ok,132.0,885.0,172.0,3107.453397984327,217.42841677573324,traces\main_hash_005_2026391685_tour.json,15537.266989921634,1.314790800000992,True
True,1.0,15,True,continuous_cell,,208.05376042306992,3120.806406346049,True,5,198.9052270785798,2983.578406178697,0,15,143,0,15,139,adaptive,hash,2026391685,main,ok,75.0,715.0,139.0,2191.80640634605,137.22800016735164,traces\main_hash_005_2026391685_adaptive.json,10959.03203173025,1.0645237999997335,True
True,1.0,15,True,continuous_cell,,205.17216382341894,3077.582457351284,True,5,200.61559270524577,3009.2338905786864,7,15,118,0,15,111,joint,hash,2026391685,main,ok,96.0,590.0,111.0,2280.5824573512846,68.34856677259768,traces\main_hash_005_2026391685_joint.json,11402.912286756422,3.7700587999988784,True
True,1.0,15,,field,,404.13946009934915,6062.091901490237,True,6,318.37349737359983,4775.602460603997,0,15,160,0,15,149,field,hash,2026391782,main,ok,75.0,800.0,149.0,5038.091901490233,1286.4894408862401,traces\main_hash_006_2026391782_field.json,25190.459507451164,0.16195159999915631,True
True,1.0,15,,sweep,,272.5329619048805,4087.994428573207,True,6,272.5329619048805,4087.994428573207,1,15,102,0,15,99,sweep,hash,2026391782,main,ok,78.0,510.0,99.0,3400.9944285732076,0.0,traces\main_hash_006_2026391782_sweep.json,17004.972142866038,0.2677512000009301,True
True,1.0,15,True,tour,,276.73974967024384,4151.096245053657,True,6,276.73974967024384,4151.096245053657,7,15,129,0,15,128,tour,hash,2026391782,main,ok,96.0,645.0,128.0,3282.0962450536585,0.0,traces\main_hash_006_2026391782_tour.json,16410.481225268293,1.4400330999997095,True
True,1.0,15,True,continuous_cell,,228.0524744869428,3420.787117304142,True,6,228.0524744869428,3420.787117304142,3,15,133,0,15,130,adaptive,hash,2026391782,main,ok,84.0,665.0,130.0,2541.7871173041412,0.0,traces\main_hash_006_2026391782_adaptive.json,12708.935586520705,1.1203600999997434,True
True,1.0,15,True,continuous_cell,,217.0340519896296,3255.510779844444,True,6,215.0340519896296,3225.510779844444,8,15,114,0,15,105,joint,hash,2026391782,main,ok,99.0,570.0,105.0,2481.510779844443,30.0,traces\main_hash_006_2026391782_joint.json,12407.553899222214,2.9433802000003197,True
True,1.0,13,,field,,397.4821841716165,5167.268394231014,True,7,284.77179921175633,3702.0333897528326,0,13,195,0,13,187,field,hash,2026391879,main,ok,65.0,975.0,187.0,3940.268394231009,1465.2350044781815,traces\main_hash_007_2026391879_field.json,19701.341971155045,0.1608438000002934,True
True,0.7692307692307693,10,,sweep,,386.0223065595677,3860.223065595677,False,7,344.7572478338663,3447.572478338663,0,10,127,0,13,120,sweep,hash,2026391879,main,ok,50.0,635.0,120.0,3055.2230655956782,412.65058725701374,traces\main_hash_007_2026391879_sweep.json,15276.11532797839,0.21554569999898376,True
True,1.0,13,True,tour,,349.59542346881,4544.74050509453,True,7,349.59542346881,4544.74050509453,21,13,182,0,13,180,tour,hash,2026391879,main,ok,128.0,910.0,180.0,3326.7405050945263,0.0,traces\main_hash_007_2026391879_tour.json,16633.702525472632,0.7480316000001039,True
True,1.0,13,True,continuous_cell,,239.11775909021407,3108.530868172783,True,7,223.07149875795065,2899.9294838533583,1,13,137,0,13,131,adaptive,hash,2026391879,main,ok,68.0,685.0,131.0,2224.530868172783,208.6013843194246,traces\main_hash_007_2026391879_adaptive.json,11122.654340863914,0.9324734999991051,True
